Step,Information:,X=2p,Run:,1/20
1.25892541179417e+002,4.70641625730109e+001,-8.68022610986240e+000,-2.29979390180643e+002,0.00000000000000e+000
1.58489319246112e+002,4.70207365439394e+001,-6.69282308981652e+000,-2.29979390180643e+002,0.00000000000000e+000
1.99526231496888e+002,4.69940557198129e+001,-5.04255255975615e+000,-2.29979390180643e+002,0.00000000000000e+000
2.51188643150958e+002,4.69786345622167e+001,-3.65154413469415e+000,-2.29979390180643e+002,0.00000000000000e+000
3.16227766016839e+002,4.69712428092991e+001,-2.45133105853098e+000,-2.29979390180643e+002,0.00000000000000e+000
3.98107170553498e+002,4.69702941982828e+001,-1.38183177892747e+000,-2.29979390180643e+002,0.00000000000000e+000
5.01187233627273e+002,4.69755129954401e+001,-3.89958153911279e-001,-2.29979390180643e+002,0.00000000000000e+000
6.30957344480194e+002,4.69878154798857e+001,5.71459613088122e-001,-2.29979390180643e+002,0.00000000000000e+000
7.94328234724283e+002,4.70093384917875e+001,1.54384011880832e+000,-2.29979390180643e+002,0.00000000000000e+000
1.00000000000000e+003,4.70435098737100e+001,2.56151823715770e+000,-2.29979390180643e+002,0.00000000000000e+000
1.25892541179417e+003,4.70949652684501e+001,3.64852169385480e+000,-2.29979390180643e+002,0.00000000000000e+000
1.58489319246112e+003,4.71689935049243e+001,4.81405204650694e+000,-2.29979390180643e+002,0.00000000000000e+000
1.99526231496888e+003,4.72701937829494e+001,6.04966704748902e+000,-2.29979390180643e+002,0.00000000000000e+000
2.51188643150959e+003,4.74004975925327e+001,7.33418077717663e+000,-2.29979390180643e+002,0.00000000000000e+000
3.16227766016839e+003,4.75578186659659e+001,8.65142335346454e+000,-2.29979390180643e+002,0.00000000000000e+000
3.98107170553498e+003,4.77374046492790e+001,1.00156687411782e+001,-2.29979390180643e+002,0.00000000000000e+000
5.01187233627273e+003,4.79366245314778e+001,1.14855569495824e+001,-2.29979390180643e+002,0.00000000000000e+000
6.30957344480195e+003,4.81608028007124e+001,1.31489787272059e+001,-2.29979390180643e+002,0.00000000000000e+000
7.94328234724283e+003,4.84264584499427e+001,1.50818825995404e+001,-2.29979390180643e+002,0.00000000000000e+000
1.00000000000000e+004,4.87602548005172e+001,1.72985558792747e+001,-2.29979390180643e+002,0.00000000000000e+000
1.25892541179417e+004,4.91938362068937e+001,1.97079039346252e+001,-2.29979390180643e+002,0.00000000000000e+000
1.58489319246112e+004,4.97547902319291e+001,2.20871657858323e+001,-2.29979390180643e+002,0.00000000000000e+000
1.99526231496889e+004,5.04546205760379e+001,2.40914957996957e+001,-2.29979390180643e+002,0.00000000000000e+000
2.51188643150959e+004,5.12776506598300e+001,2.53179550850270e+001,-2.29979390180643e+002,0.00000000000000e+000
3.16227766016839e+004,5.21774751660342e+001,2.54164744963166e+001,-2.29979390180643e+002,0.00000000000000e+000
3.98107170553498e+004,5.30853668048872e+001,2.42022558485457e+001,-2.29979390180643e+002,0.00000000000000e+000
5.01187233627274e+004,5.39283104588546e+001,2.17120336121849e+001,-2.29979390180643e+002,0.00000000000000e+000
6.30957344480195e+004,5.46485178821690e+001,1.81740423530359e+001,-2.29979390180643e+002,0.00000000000000e+000
7.94328234724284e+004,5.52153510376047e+001,1.39079362397578e+001,-2.29979390180643e+002,0.00000000000000e+000
1.00000000000000e+005,5.56250646589381e+001,9.20784161093560e+000,-2.29979390180643e+002,0.00000000000000e+000
1.25892541179417e+005,5.58909626207533e+001,4.26345372883425e+000,-2.29979390180643e+002,0.00000000000000e+000
1.58489319246112e+005,5.60308136433438e+001,-8.60037244069219e-001,-2.29979390180643e+002,0.00000000000000e+000
1.99526231496889e+005,5.60569352607741e+001,-6.19796085545724e+000,-2.29979390180643e+002,0.00000000000000e+000
2.51188643150959e+005,5.59705090809444e+001,-1.18424481729094e+001,-2.29979390180643e+002,0.00000000000000e+000
3.16227766016839e+005,5.57594796174774e+001,-1.78933906372695e+001,-2.29979390180643e+002,0.00000000000000e+000
3.98107170553499e+005,5.53995367479004e+001,-2.44083496060697e+001,-2.29979390180643e+002,0.00000000000000e+000
5.01187233627274e+005,5.48586991565424e+001,-3.13559421666409e+001,-2.29979390180643e+002,0.00000000000000e+000
6.30957344480196e+005,5.41060009239491e+001,-3.85870313672359e+001,-2.29979390180643e+002,0.00000000000000e+000
7.94328234724285e+005,5.31225101006803e+001,-4.58453287306114e+001,-2.29979390180643e+002,0.00000000000000e+000
1.00000000000000e+006,5.19096833059287e+001,-5.28259136659098e+001,-2.29979390180643e+002,0.00000000000000e+000
1.25892541179417e+006,5.04900264304068e+001,-5.92573502133386e+001,-2.29979390180643e+002,0.00000000000000e+000
1.58489319246112e+006,4.88999405876263e+001,-6.49635341184174e+001,-2.29979390180643e+002,0.00000000000000e+000
1.99526231496889e+006,4.71797149400865e+001,-6.98797566974152e+001,-2.29979390180643e+002,0.00000000000000e+000
2.51188643150959e+006,4.53658251178693e+001,-7.40314415822498e+001,-2.29979390180643e+002,0.00000000000000e+000
3.16227766016839e+006,4.34873650406609e+001,-7.74994731836060e+001,-2.29979390180643e+002,0.00000000000000e+000
3.98107170553499e+006,4.15656880002265e+001,-8.03899199915855e+001,-2.29979390180643e+002,0.00000000000000e+000
5.01187233627275e+006,3.96156228901456e+001,-8.28143059611512e+001,-2.29979390180643e+002,0.00000000000000e+000
6.30957344480196e+006,3.76470844569966e+001,-8.48794576744549e+001,-2.29979390180643e+002,0.00000000000000e+000
7.94328234724285e+006,3.56665092928190e+001,-8.66838479526074e+001,-2.29979390180643e+002,0.00000000000000e+000
1.00000000000000e+007,3.36779444389639e+001,-8.83177023356092e+001,-2.29979390180643e+002,0.00000000000000e+000
1.25892541179417e+007,3.16837941182941e+001,-8.98650757967029e+001,-2.29979390180643e+002,0.00000000000000e+000
1.58489319246112e+007,2.96852826902996e+001,-9.14069077808701e+001,-2.29979390180643e+002,0.00000000000000e+000
1.99526231496889e+007,2.76826875214736e+001,-9.30245800188178e+001,-2.29979390180643e+002,0.00000000000000e+000
2.51188643150959e+007,2.56753695741543e+001,-9.48037742860155e+001,-2.29979390180643e+002,0.00000000000000e+000
3.16227766016839e+007,2.36615977844405e+001,-9.68385078837342e+001,-2.29979390180643e+002,0.00000000000000e+000
3.98107170553499e+007,2.16381359587415e+001,-9.92351379679026e+001,-2.29979390180643e+002,0.00000000000000e+000
5.01187233627275e+007,1.95995503018019e+001,-1.02115911938880e+002,-2.29979390180643e+002,0.00000000000000e+000
6.30957344480196e+007,1.75372081746575e+001,-1.05621404461113e+002,-2.29979390180643e+002,0.00000000000000e+000
7.94328234724286e+007,1.54379612102951e+001,-1.09910966602262e+002,-2.29979390180643e+002,0.00000000000000e+000
1.00000000000001e+008,1.32825494187733e+001,-1.15159869340307e+002,-2.29979390180643e+002,0.00000000000000e+000
1.25892541179417e+008,1.10439601726542e+001,-1.21551110754143e+002,-2.29979390180643e+002,0.00000000000000e+000
1.58489319246112e+008,8.68650980044800e+000,-1.29260457344842e+002,-2.29979390180643e+002,0.00000000000000e+000
1.99526231496889e+008,6.16717919521583e+000,-1.38438626179352e+002,-2.29979390180643e+002,0.00000000000000e+000
2.51188643150959e+008,3.44106333625715e+000,-1.49207104596363e+002,-2.29979390180643e+002,0.00000000000000e+000
3.16227766016840e+008,4.71848451083985e-001,-1.61699907274331e+002,-2.29979390180643e+002,0.00000000000000e+000
3.98107170553499e+008,-2.75298203858020e+000,-1.76187441430937e+002,-2.29979390180643e+002,0.00000000000000e+000
5.01187233627275e+008,-6.19800987865988e+000,1.66710689503636e+002,-2.29979390180643e+002,0.00000000000000e+000
6.30957344480197e+008,-9.72358045381917e+000,1.45830974136191e+002,-2.29979390180643e+002,0.00000000000000e+000
7.94328234724286e+008,-1.29620328277474e+001,1.19833923056853e+002,-2.29979390180643e+002,0.00000000000000e+000
1.00000000000001e+009,-1.52731094361672e+001,8.93527916861913e+001,-2.29979390180643e+002,0.00000000000000e+000
1.25892541179417e+009,-1.62835504671544e+001,5.89537714793018e+001,-2.29979390180643e+002,0.00000000000000e+000
1.58489319246112e+009,-1.63932619826571e+001,3.27661828989831e+001,-2.29979390180643e+002,0.00000000000000e+000
1.99526231496889e+009,-1.61659767433609e+001,1.08671319552609e+001,-2.29979390180643e+002,0.00000000000000e+000
2.51188643150960e+009,-1.58774224659134e+001,-8.35633993801412e+000,-2.29979390180643e+002,0.00000000000000e+000
