Step,Information:,X=12.6191p,Run:,5/20
6.30957344480194e+001,2.23476268566900e+002,-7.13204311196839e+001,1.26191000000000e-011,0.00000000000000e+000
7.94328234724283e+001,2.23117746687241e+002,-5.64786780208100e+001,1.26191000000000e-011,0.00000000000000e+000
1.00000000000000e+002,2.22897446281919e+002,-4.46417700831828e+001,1.26191000000000e-011,0.00000000000000e+000
1.25892541179417e+002,2.22767837441601e+002,-3.51810330270467e+001,1.26191000000000e-011,0.00000000000000e+000
1.58489319246112e+002,2.22700933422846e+002,-2.75937529171610e+001,1.26191000000000e-011,0.00000000000000e+000
1.99526231496888e+002,2.22682240139094e+002,-2.14769512327336e+001,1.26191000000000e-011,0.00000000000000e+000
2.51188643150958e+002,2.22707580202705e+002,-1.65064511248568e+001,1.26191000000000e-011,0.00000000000000e+000
3.16227766016839e+002,2.22782063413519e+002,-1.24203728924927e+001,1.26191000000000e-011,0.00000000000000e+000
3.98107170553498e+002,2.22920870377756e+002,-9.00653082486572e+000,1.26191000000000e-011,0.00000000000000e+000
5.01187233627273e+002,2.23151744790318e+002,-6.09364742902837e+000,1.26191000000000e-011,0.00000000000000e+000
6.30957344480194e+002,2.23519085135656e+002,-3.54692448371635e+000,1.26191000000000e-011,0.00000000000000e+000
7.94328234724283e+002,2.24089045237210e+002,-1.26935301684035e+000,1.26191000000000e-011,0.00000000000000e+000
1.00000000000000e+003,2.24953585820317e+002,7.88976020581647e-001,1.26191000000000e-011,0.00000000000000e+000
1.25892541179417e+003,2.26228249139873e+002,2.61127744141312e+000,1.26191000000000e-011,0.00000000000000e+000
1.58489319246112e+003,2.28033452246373e+002,4.08515988169030e+000,1.26191000000000e-011,0.00000000000000e+000
1.99526231496888e+003,2.30445481574524e+002,4.97578613365799e+000,1.26191000000000e-011,0.00000000000000e+000
2.51188643150959e+003,2.33411366374929e+002,4.93069400594207e+000,1.26191000000000e-011,0.00000000000000e+000
3.16227766016839e+003,2.36654172933813e+002,3.55638944000298e+000,1.26191000000000e-011,0.00000000000000e+000
3.98107170553498e+003,2.39639150253407e+002,5.75360559608634e-001,1.26191000000000e-011,0.00000000000000e+000
5.01187233627273e+003,2.41665470224064e+002,-4.00494327840712e+000,1.26191000000000e-011,0.00000000000000e+000
6.30957344480195e+003,2.42058782378896e+002,-9.81742261626683e+000,1.26191000000000e-011,0.00000000000000e+000
7.94328234724283e+003,2.40364649605182e+002,-1.61889903682934e+001,1.26191000000000e-011,0.00000000000000e+000
1.00000000000000e+004,2.36482237078729e+002,-2.22736345182023e+001,1.26191000000000e-011,0.00000000000000e+000
1.25892541179417e+004,2.30737444724201e+002,-2.72363524649992e+001,1.26191000000000e-011,0.00000000000000e+000
1.58489319246112e+004,2.23857853278484e+002,-3.04909174535479e+001,1.26191000000000e-011,0.00000000000000e+000
1.99526231496889e+004,2.16778899599821e+002,-3.19136802821391e+001,1.26191000000000e-011,0.00000000000000e+000
2.51188643150959e+004,2.10328249022323e+002,-3.18773023900541e+001,1.26191000000000e-011,0.00000000000000e+000
3.16227766016839e+004,2.04981096530921e+002,-3.10603055123514e+001,1.26191000000000e-011,0.00000000000000e+000
3.98107170553498e+004,2.00822313457011e+002,-3.01808108846573e+001,1.26191000000000e-011,0.00000000000000e+000
5.01187233627274e+004,1.97664752835458e+002,-2.98240163559869e+001,1.26191000000000e-011,0.00000000000000e+000
6.30957344480195e+004,1.95191979369397e+002,-3.04034302929918e+001,1.26191000000000e-011,0.00000000000000e+000
7.94328234724284e+004,1.93046179189541e+002,-3.21995481929182e+001,1.26191000000000e-011,0.00000000000000e+000
1.00000000000000e+005,1.90852177143891e+002,-3.54124886932198e+001,1.26191000000000e-011,0.00000000000000e+000
1.25892541179417e+005,1.88198047020904e+002,-4.01931610632831e+001,1.26191000000000e-011,0.00000000000000e+000
1.58489319246112e+005,1.84594647939016e+002,-4.66375185247273e+001,1.26191000000000e-011,0.00000000000000e+000
1.99526231496889e+005,1.79435278148577e+002,-5.47340454490204e+001,1.26191000000000e-011,0.00000000000000e+000
2.51188643150959e+005,1.71985765353115e+002,-6.42567108764455e+001,1.26191000000000e-011,0.00000000000000e+000
3.16227766016839e+005,1.61455727459760e+002,-7.46119378828918e+001,1.26191000000000e-011,0.00000000000000e+000
3.98107170553499e+005,1.47214379614304e+002,-8.46995070697543e+001,1.26191000000000e-011,0.00000000000000e+000
5.01187233627274e+005,1.29165652888526e+002,-9.29316465048793e+001,1.26191000000000e-011,0.00000000000000e+000
6.30957344480196e+005,1.08132320607781e+002,-9.75848396068010e+001,1.26191000000000e-011,0.00000000000000e+000
7.94328234724285e+005,8.59080836380286e+001,-9.74698603215903e+001,1.26191000000000e-011,0.00000000000000e+000
1.00000000000000e+006,6.47354626570142e+001,-9.25270175127646e+001,1.26191000000000e-011,0.00000000000000e+000
1.25892541179417e+006,4.64660603969938e+001,-8.38498734322958e+001,1.26191000000000e-011,0.00000000000000e+000
1.58489319246112e+006,3.20014867354694e+001,-7.31150951287206e+001,1.26191000000000e-011,0.00000000000000e+000
1.99526231496889e+006,2.13101417632051e+001,-6.18992470822899e+001,1.26191000000000e-011,0.00000000000000e+000
2.51188643150959e+006,1.38026749529351e+001,-5.12989642628401e+001,1.26191000000000e-011,0.00000000000000e+000
3.16227766016839e+006,8.71874615740816e+000,-4.18928282621213e+001,1.26191000000000e-011,0.00000000000000e+000
3.98107170553499e+006,5.36003359162266e+000,-3.38754185200160e+001,1.26191000000000e-011,0.00000000000000e+000
5.01187233627275e+006,3.17718569960664e+000,-2.72148783018243e+001,1.26191000000000e-011,0.00000000000000e+000
6.30957344480196e+006,1.77364257899078e+000,-2.17710985531485e+001,1.26191000000000e-011,0.00000000000000e+000
7.94328234724285e+006,8.77414387201969e-001,-1.73673836995178e+001,1.26191000000000e-011,0.00000000000000e+000
1.00000000000000e+007,3.07710030634668e-001,-1.38278342567503e+001,1.26191000000000e-011,0.00000000000000e+000
1.25892541179417e+007,-5.33135364145766e-002,-1.09939432994082e+001,1.26191000000000e-011,0.00000000000000e+000
1.58489319246112e+007,-2.81515127644874e-001,-8.73001809624276e+000,1.26191000000000e-011,0.00000000000000e+000
1.99526231496889e+007,-4.25312011193915e-001,-6.92318255897156e+000,1.26191000000000e-011,0.00000000000000e+000
2.51188643150959e+007,-5.15382891985031e-001,-5.48108289689165e+000,1.26191000000000e-011,0.00000000000000e+000
3.16227766016839e+007,-5.70978589811565e-001,-4.32887253482276e+000,1.26191000000000e-011,0.00000000000000e+000
3.98107170553499e+007,-6.03941908492195e-001,-3.40622084658778e+000,1.26191000000000e-011,0.00000000000000e+000
5.01187233627275e+007,-6.21214706971760e-001,-2.66467235395188e+000,1.26191000000000e-011,0.00000000000000e+000
6.30957344480196e+007,-6.26372508572517e-001,-2.06548250615870e+000,1.26191000000000e-011,0.00000000000000e+000
7.94328234724286e+007,-6.20569341824839e-001,-1.57795917746634e+000,1.26191000000000e-011,0.00000000000000e+000
1.00000000000001e+008,-6.03178937826629e-001,-1.17829532285664e+000,1.26191000000000e-011,0.00000000000000e+000
1.25892541179417e+008,-5.72393089974059e-001,-8.48853357099661e-001,1.26191000000000e-011,0.00000000000000e+000
1.58489319246112e+008,-5.26080883017141e-001,-5.77762570706421e-001,1.26191000000000e-011,0.00000000000000e+000
1.99526231496889e+008,-4.63171776368142e-001,-3.58413259477865e-001,1.26191000000000e-011,0.00000000000000e+000
2.51188643150959e+008,-3.85398928744307e-001,-1.88118347314484e-001,1.26191000000000e-011,0.00000000000000e+000
3.16227766016840e+008,-2.98397789187303e-001,-6.54593695254143e-002,1.26191000000000e-011,0.00000000000000e+000
3.98107170553499e+008,-2.10798611179073e-001,1.28899271374831e-002,1.26191000000000e-011,0.00000000000000e+000
5.01187233627275e+008,-1.31275121654197e-001,5.38264316830052e-002,1.26191000000000e-011,0.00000000000000e+000
6.30957344480197e+008,-6.55661622532164e-002,6.67677044153394e-002,1.26191000000000e-011,0.00000000000000e+000
7.94328234724286e+008,-1.55312427633134e-002,6.10780468259061e-002,1.26191000000000e-011,0.00000000000000e+000
1.00000000000001e+009,1.97521495081412e-002,4.40922870867878e-002,1.26191000000000e-011,0.00000000000000e+000
1.25892541179417e+009,4.22661849414927e-002,2.06427243793123e-002,1.26191000000000e-011,0.00000000000000e+000
1.58489319246112e+009,5.38230829257979e-002,-6.35708699133470e-003,1.26191000000000e-011,0.00000000000000e+000
1.99526231496889e+009,5.55717809981543e-002,-3.50191639161305e-002,1.26191000000000e-011,0.00000000000000e+000
2.51188643150960e+009,4.80388037475908e-002,-6.36889645824528e-002,1.26191000000000e-011,0.00000000000000e+000
3.16227766016840e+009,3.15273932147471e-002,-9.03817515456231e-002,1.26191000000000e-011,0.00000000000000e+000
3.98107170553500e+009,6.79075474732606e-003,-1.12586670595118e-001,1.26191000000000e-011,0.00000000000000e+000
5.01187233627275e+009,-2.42604442172885e-002,-1.27662501052493e-001,1.26191000000000e-011,0.00000000000000e+000
6.30957344480197e+009,-5.83521389077628e-002,-1.33810314190937e-001,1.26191000000000e-011,0.00000000000000e+000
7.94328234724287e+009,-9.15676024279705e-002,-1.31016260597865e-001,1.26191000000000e-011,0.00000000000000e+000
1.00000000000001e+010,-1.20643889072947e-001,-1.21136951437114e-001,1.26191000000000e-011,0.00000000000000e+000
1.25892541179418e+010,-1.43888137473293e-001,-1.07016082483506e-001,1.26191000000000e-011,0.00000000000000e+000
1.58489319246112e+010,-1.61181744619946e-001,-9.13697645046076e-002,1.26191000000000e-011,0.00000000000000e+000
1.99526231496889e+010,-1.73378836529693e-001,-7.61379301989681e-002,1.26191000000000e-011,0.00000000000000e+000
2.51188643150960e+010,-1.81662577858587e-001,-6.23976192393137e-002,1.26191000000000e-011,0.00000000000000e+000
3.16227766016840e+010,-1.87145681604679e-001,-5.05726955485694e-002,1.26191000000000e-011,0.00000000000000e+000
3.98107170553500e+010,-1.90713597266443e-001,-4.06924288331255e-002,1.26191000000000e-011,0.00000000000000e+000
5.01187233627276e+010,-1.93009592285067e-001,-3.25894622175474e-002,1.26191000000000e-011,0.00000000000000e+000
6.30957344480198e+010,-1.94476538041468e-001,-2.60218713713930e-002,1.26191000000000e-011,0.00000000000000e+000
7.94328234724287e+010,-1.95409505230110e-001,-2.07381735350256e-002,1.26191000000000e-011,0.00000000000000e+000
1.00000000000000e+011,-1.96001137486292e-001,-1.65073019430537e-002,1.26191000000000e-011,0.00000000000000e+000
