Step,Information:,X=2p,Run:,1/20
5.01187233627274e+005,6.98198705546250e+002,-3.81499331017888e+002,2.00000000000000e-012,0.00000000000000e+000
6.30957344480196e+005,5.88267919477403e+002,-4.34227656759372e+002,2.00000000000000e-012,0.00000000000000e+000
7.94328234724285e+005,4.69230161077288e+002,-4.55237219963714e+002,2.00000000000000e-012,0.00000000000000e+000
1.00000000000000e+006,3.54494478076658e+002,-4.45119965182337e+002,2.00000000000000e-012,0.00000000000000e+000
1.25892541179417e+006,2.54924601191249e+002,-4.10795114944285e+002,2.00000000000000e-012,0.00000000000000e+000
1.58489319246112e+006,1.75865224345461e+002,-3.62275633269594e+002,2.00000000000000e-012,0.00000000000000e+000
1.99526231496889e+006,1.17342941663842e+002,-3.08871265309692e+002,2.00000000000000e-012,0.00000000000000e+000
2.51188643150959e+006,7.62162913925619e+001,-2.57108079115017e+002,2.00000000000000e-012,0.00000000000000e+000
3.16227766016839e+006,4.83539790422803e+001,-2.10547140052051e+002,2.00000000000000e-012,0.00000000000000e+000
3.98107170553499e+006,2.99421196067245e+001,-1.70550227895366e+002,2.00000000000000e-012,0.00000000000000e+000
5.01187233627275e+006,1.79743930879941e+001,-1.37168547356837e+002,2.00000000000000e-012,0.00000000000000e+000
6.30957344480196e+006,1.02785985557694e+001,-1.09808687965939e+002,2.00000000000000e-012,0.00000000000000e+000
7.94328234724285e+006,5.36415623573716e+000,-8.76382734929050e+001,2.00000000000000e-012,0.00000000000000e+000
1.00000000000000e+007,2.24000443908374e+000,-6.98000244003149e+001,2.00000000000000e-012,0.00000000000000e+000
1.25892541179417e+007,2.60029552721131e-001,-5.55094165258931e+001,2.00000000000000e-012,0.00000000000000e+000
1.58489319246112e+007,-9.91764249535486e-001,-4.40894005032527e+001,2.00000000000000e-012,0.00000000000000e+000
1.99526231496889e+007,-1.78096603911422e+000,-3.49742296599556e+001,2.00000000000000e-012,0.00000000000000e+000
2.51188643150959e+007,-2.27597631637968e+000,-2.76998349897991e+001,2.00000000000000e-012,0.00000000000000e+000
3.16227766016839e+007,-2.58265772508991e+000,-2.18895999693193e+001,2.00000000000000e-012,0.00000000000000e+000
3.98107170553499e+007,-2.76645954248785e+000,-1.72397561968812e+001,2.00000000000000e-012,0.00000000000000e+000
5.01187233627275e+007,-2.86628108156776e+000,-1.35062765167610e+001,2.00000000000000e-012,0.00000000000000e+000
6.30957344480196e+007,-2.90302044618728e+000,-1.04940078131531e+001,2.00000000000000e-012,0.00000000000000e+000
7.94328234724286e+007,-2.88487127103076e+000,-8.04823810279817e+000,2.00000000000000e-012,0.00000000000000e+000
