Step,Information:,X=5.02377n,Run:,18/20
7.94328234724283e+001,3.23180615554784e+001,-1.10870619415451e+002,5.02377000000000e-009,0.00000000000000e+000
1.00000000000000e+002,2.26230912128426e+001,-9.24743577096118e+001,5.02377000000000e-009,0.00000000000000e+000
1.25892541179417e+002,1.54204221538488e+001,-7.60648916118662e+001,5.02377000000000e-009,0.00000000000000e+000
1.58489319246112e+002,1.03413976827055e+001,-6.18854760055126e+001,5.02377000000000e-009,0.00000000000000e+000
1.99526231496888e+002,6.89125331925897e+000,-4.99488665227485e+001,5.02377000000000e-009,0.00000000000000e+000
2.51188643150958e+002,4.60695823111079e+000,-4.00923633401744e+001,5.02377000000000e-009,0.00000000000000e+000
3.16227766016839e+002,3.12021119174565e+000,-3.20619474836316e+001,5.02377000000000e-009,0.00000000000000e+000
3.98107170553498e+002,2.16332275430245e+000,-2.55778703394629e+001,5.02377000000000e-009,0.00000000000000e+000
5.01187233627273e+002,1.55189922387729e+000,-2.03731234488385e+001,5.02377000000000e-009,0.00000000000000e+000
6.30957344480194e+002,1.16303574925833e+000,-1.62111640471665e+001,5.02377000000000e-009,0.00000000000000e+000
7.94328234724283e+002,9.16471217402965e-001,-1.28911728062893e+001,5.02377000000000e-009,0.00000000000000e+000
1.00000000000000e+003,7.60460667435469e-001,-1.02469360724193e+001,5.02377000000000e-009,0.00000000000000e+000
1.25892541179417e+003,6.61912647709421e-001,-8.14300319564611e+000,5.02377000000000e-009,0.00000000000000e+000
1.58489319246112e+003,5.99771613588385e-001,-6.47005246135237e+000,5.02377000000000e-009,0.00000000000000e+000
1.99526231496888e+003,5.60678523742132e-001,-5.14038299862596e+000,5.02377000000000e-009,0.00000000000000e+000
2.51188643150959e+003,5.36164316774660e-001,-4.08390489608817e+000,5.02377000000000e-009,0.00000000000000e+000
3.16227766016839e+003,5.20853362914805e-001,-3.24473091629805e+000,5.02377000000000e-009,0.00000000000000e+000
3.98107170553498e+003,5.11326788521185e-001,-2.57835566207639e+000,5.02377000000000e-009,0.00000000000000e+000
5.01187233627273e+003,5.05411423736159e-001,-2.04936437540520e+000,5.02377000000000e-009,0.00000000000000e+000
6.30957344480195e+003,5.01733901560544e-001,-1.62959629929579e+000,5.02377000000000e-009,0.00000000000000e+000
7.94328234724283e+003,4.99434162090767e-001,-1.29668002094395e+000,5.02377000000000e-009,0.00000000000000e+000
1.00000000000000e+004,4.97976790885364e-001,-1.03286372869906e+000,5.02377000000000e-009,0.00000000000000e+000
1.25892541179417e+004,4.97026842684767e-001,-8.24079358080025e-001,5.02377000000000e-009,0.00000000000000e+000
1.58489319246112e+004,4.96369548972970e-001,-6.59195242110720e-001,5.02377000000000e-009,0.00000000000000e+000
1.99526231496889e+004,4.95858711570974e-001,-5.29421852342317e-001,5.02377000000000e-009,0.00000000000000e+000
2.51188643150959e+004,4.95382323699215e-001,-4.27841363541262e-001,5.02377000000000e-009,0.00000000000000e+000
3.16227766016839e+004,4.94837126561738e-001,-3.49036577103838e-001,5.02377000000000e-009,0.00000000000000e+000
3.98107170553498e+004,4.94106014826157e-001,-2.88798919476716e-001,5.02377000000000e-009,0.00000000000000e+000
5.01187233627274e+004,4.93033298192305e-001,-2.43898575829389e-001,5.02377000000000e-009,0.00000000000000e+000
6.30957344480195e+004,4.91392998146067e-001,-2.11901912110316e-001,5.02377000000000e-009,0.00000000000000e+000
7.94328234724284e+004,4.88845008198305e-001,-1.91021660131713e-001,5.02377000000000e-009,0.00000000000000e+000
1.00000000000000e+005,4.84873869107625e-001,-1.79983124716014e-001,5.02377000000000e-009,0.00000000000000e+000
1.25892541179417e+005,4.78706950916692e-001,-1.77883931618036e-001,5.02377000000000e-009,0.00000000000000e+000
1.58489319246112e+005,4.69217100078698e-001,-1.84015143725707e-001,5.02377000000000e-009,0.00000000000000e+000
1.99526231496889e+005,4.54837080011337e-001,-1.97600999672026e-001,5.02377000000000e-009,0.00000000000000e+000
2.51188643150959e+005,4.33559576988180e-001,-2.17416989870838e-001,5.02377000000000e-009,0.00000000000000e+000
3.16227766016839e+005,4.03166393157066e-001,-2.41297391867778e-001,5.02377000000000e-009,0.00000000000000e+000
3.98107170553499e+005,3.61871703082352e-001,-2.65697414521194e-001,5.02377000000000e-009,0.00000000000000e+000
5.01187233627274e+005,3.09424579725854e-001,-2.85724144782788e-001,5.02377000000000e-009,0.00000000000000e+000
6.30957344480196e+005,2.48236020656874e-001,-2.96141855794366e-001,5.02377000000000e-009,0.00000000000000e+000
7.94328234724285e+005,1.83538973575478e-001,-2.93309897691642e-001,5.02377000000000e-009,0.00000000000000e+000
1.00000000000000e+006,1.21874373641548e-001,-2.76909607495628e-001,5.02377000000000e-009,0.00000000000000e+000
1.25892541179417e+006,6.86470643978605e-002,-2.50010981764816e-001,5.02377000000000e-009,0.00000000000000e+000
1.58489319246112e+006,2.64945913248670e-002,-2.17408830044695e-001,5.02377000000000e-009,0.00000000000000e+000
1.99526231496889e+006,-4.66702487708906e-003,-1.83626754955994e-001,5.02377000000000e-009,0.00000000000000e+000
2.51188643150959e+006,-2.65503121286513e-002,-1.51804088652002e-001,5.02377000000000e-009,0.00000000000000e+000
3.16227766016839e+006,-4.13685607680256e-002,-1.23579708936805e-001,5.02377000000000e-009,0.00000000000000e+000
3.98107170553499e+006,-5.11555489014947e-002,-9.94792461751509e-002,5.02377000000000e-009,0.00000000000000e+000
5.01187233627275e+006,-5.75111178952815e-002,-7.93719126129293e-002,5.02377000000000e-009,0.00000000000000e+000
6.30957344480196e+006,-6.15893079476228e-002,-6.28130513141880e-002,5.02377000000000e-009,0.00000000000000e+000
7.94328234724285e+006,-6.41799875559659e-002,-4.92512577764338e-002,5.02377000000000e-009,0.00000000000000e+000
1.00000000000000e+007,-6.58053768821329e-002,-3.81355710623780e-002,5.02377000000000e-009,0.00000000000000e+000
1.25892541179417e+007,-6.68013057916720e-002,-2.89620018690349e-002,5.02377000000000e-009,0.00000000000000e+000
1.58489319246112e+007,-6.73766183359349e-002,-2.12873942396078e-002,5.02377000000000e-009,0.00000000000000e+000
1.99526231496889e+007,-6.76528576649472e-002,-1.47274598503697e-002,5.02377000000000e-009,0.00000000000000e+000
2.51188643150959e+007,-6.76882656927568e-002,-8.94832673468164e-003,5.02377000000000e-009,0.00000000000000e+000
3.16227766016839e+007,-6.74895152287781e-002,-3.65682343262886e-003,5.02377000000000e-009,0.00000000000000e+000
3.98107170553499e+007,-6.70134478454106e-002,1.40695880019230e-003,5.02377000000000e-009,0.00000000000000e+000
5.01187233627275e+007,-6.61604138848676e-002,6.47128216376881e-003,5.02377000000000e-009,0.00000000000000e+000
6.30957344480196e+007,-6.47612868614304e-002,1.17239677803910e-002,5.02377000000000e-009,0.00000000000000e+000
7.94328234724286e+007,-6.25625289543908e-002,1.72871343014611e-002,5.02377000000000e-009,0.00000000000000e+000
1.00000000000001e+008,-5.92191047543234e-002,2.31685320965102e-002,5.02377000000000e-009,0.00000000000000e+000
1.25892541179417e+008,-5.43155485503949e-002,2.91860033177705e-002,5.02377000000000e-009,0.00000000000000e+000
1.58489319246112e+008,-4.74484599527662e-002,3.48791453928723e-002,5.02377000000000e-009,0.00000000000000e+000
1.99526231496889e+008,-3.83996881172698e-002,3.94629777291259e-002,5.02377000000000e-009,0.00000000000000e+000
2.51188643150959e+008,-2.73711841655429e-002,4.19215284629890e-002,5.02377000000000e-009,0.00000000000000e+000
3.16227766016840e+008,-1.51372201122017e-002,4.13046277174965e-002,5.02377000000000e-009,0.00000000000000e+000
3.98107170553499e+008,-2.92149845555905e-003,3.71133391181307e-002,5.02377000000000e-009,0.00000000000000e+000
5.01187233627275e+008,8.00653953977306e-003,2.94857297709308e-002,5.02377000000000e-009,0.00000000000000e+000
6.30957344480197e+008,1.67309472793402e-002,1.90134005094576e-002,5.02377000000000e-009,0.00000000000000e+000
7.94328234724286e+008,2.27910093914356e-002,6.36013525890412e-003,5.02377000000000e-009,0.00000000000000e+000
1.00000000000001e+009,2.59865689201686e-002,-8.00786044602473e-003,5.02377000000000e-009,0.00000000000000e+000
1.25892541179417e+009,2.60999283553003e-002,-2.38420250537907e-002,5.02377000000000e-009,0.00000000000000e+000
1.58489319246112e+009,2.27129252992126e-002,-4.09426999697703e-002,5.02377000000000e-009,0.00000000000000e+000
1.99526231496889e+009,1.51778541465288e-002,-5.89118373313022e-002,5.02377000000000e-009,0.00000000000000e+000
2.51188643150960e+009,2.75279618786038e-003,-7.69001538421106e-002,5.02377000000000e-009,0.00000000000000e+000
3.16227766016840e+009,-1.50688160065130e-002,-9.34318300044616e-002,5.02377000000000e-009,0.00000000000000e+000
3.98107170553500e+009,-3.80521511929393e-002,-1.06483150123516e-001,5.02377000000000e-009,0.00000000000000e+000
5.01187233627275e+009,-6.47733405115340e-002,-1.14008941806521e-001,5.02377000000000e-009,0.00000000000000e+000
6.30957344480197e+009,-9.26767668597622e-002,-1.14817367663486e-001,5.02377000000000e-009,0.00000000000000e+000
7.94328234724287e+009,-1.18855551146414e-001,-1.09221641903105e-001,5.02377000000000e-009,0.00000000000000e+000
1.00000000000001e+010,-1.41103490955895e-001,-9.89005582265559e-002,5.02377000000000e-009,0.00000000000000e+000
1.25892541179418e+010,-1.58489038681215e-001,-8.60894302861256e-002,5.02377000000000e-009,0.00000000000000e+000
1.58489319246112e+010,-1.71208868286745e-001,-7.27568426795627e-002,5.02377000000000e-009,0.00000000000000e+000
1.99526231496889e+010,-1.80074571333822e-001,-6.02134055505642e-002,5.02377000000000e-009,0.00000000000000e+000
2.51188643150960e+010,-1.86047379511393e-001,-4.91242901254409e-002,5.02377000000000e-009,0.00000000000000e+000
3.16227766016840e+010,-1.89979699257130e-001,-3.96980034900531e-002,5.02377000000000e-009,0.00000000000000e+000
3.98107170553500e+010,-1.92529557027932e-001,-3.18820199277494e-002,5.02377000000000e-009,0.00000000000000e+000
5.01187233627276e+010,-1.94166717395915e-001,-2.55026571197206e-002,5.02377000000000e-009,0.00000000000000e+000
6.30957344480198e+010,-1.95211212693592e-001,-2.03476171557818e-002,5.02377000000000e-009,0.00000000000000e+000
7.94328234724287e+010,-1.95874893217269e-001,-1.62081798668318e-002,5.02377000000000e-009,0.00000000000000e+000
1.00000000000000e+011,-1.96295514153684e-001,-1.28975168043889e-002,5.02377000000000e-009,0.00000000000000e+000
