Step,Information:,X=3.16979n,Run:,17/20
1.25892541179417e+002,4.15130000349521e+001,-1.05431863571766e+002,3.16979000000000e-009,0.00000000000000e+000
1.58489319246112e+002,2.91319293961049e+001,-8.94571022819323e+001,3.16979000000000e-009,0.00000000000000e+000
1.99526231496888e+002,1.99149270660735e+001,-7.44382988820749e+001,3.16979000000000e-009,0.00000000000000e+000
2.51188643150958e+002,1.34080904943680e+001,-6.10249868805769e+001,3.16979000000000e-009,0.00000000000000e+000
3.16227766016839e+002,8.98516713119744e+000,-4.94981637099098e+001,3.16979000000000e-009,0.00000000000000e+000
3.98107170553498e+002,6.05570366296606e+000,-3.98566604089956e+001,3.16979000000000e-009,0.00000000000000e+000
5.01187233627273e+002,4.14864417465037e+000,-3.19377734713552e+001,3.16979000000000e-009,0.00000000000000e+000
6.30957344480194e+002,2.92112947174546e+000,-2.55112522915645e+001,3.16979000000000e-009,0.00000000000000e+000
7.94328234724283e+002,2.13681556969003e+000,-2.03362026166594e+001,3.16979000000000e-009,0.00000000000000e+000
1.00000000000000e+003,1.63811486983369e+000,-1.61896349353583e+001,3.16979000000000e-009,0.00000000000000e+000
1.25892541179417e+003,1.32210266388369e+000,-1.28777101803750e+001,3.16979000000000e-009,0.00000000000000e+000
1.58489319246112e+003,1.12241701482237e+000,-1.02378172578974e+001,3.16979000000000e-009,0.00000000000000e+000
1.99526231496888e+003,9.96602074641216e-001,-8.13639377535389e+000,3.16979000000000e-009,0.00000000000000e+000
2.51188643150959e+003,9.17604043749489e-001,-6.46513395576028e+000,3.16979000000000e-009,0.00000000000000e+000
3.16227766016839e+003,8.68199579093511e-001,-5.13688663144972e+000,3.16979000000000e-009,0.00000000000000e+000
3.98107170553498e+003,8.37418484561652e-001,-4.08183476560018e+000,3.16979000000000e-009,0.00000000000000e+000
5.01187233627273e+003,8.18283592280604e-001,-3.24419405440181e+000,3.16979000000000e-009,0.00000000000000e+000
6.30957344480195e+003,8.06384429647320e-001,-2.57948076754168e+000,3.16979000000000e-009,0.00000000000000e+000
7.94328234724283e+003,7.98958933091544e-001,-2.05229299902119e+000,3.16979000000000e-009,0.00000000000000e+000
1.00000000000000e+004,7.94289995873873e-001,-1.63451272057678e+000,3.16979000000000e-009,0.00000000000000e+000
1.25892541179417e+004,7.91310059817226e-001,-1.30384827429588e+000,3.16979000000000e-009,0.00000000000000e+000
1.58489319246112e+004,7.89347340203824e-001,-1.04265876443328e+000,3.16979000000000e-009,0.00000000000000e+000
1.99526231496889e+004,7.87965417095642e-001,-8.37013744812466e-001,3.16979000000000e-009,0.00000000000000e+000
2.51188643150959e+004,7.86860682947356e-001,-6.75946849573532e-001,3.16979000000000e-009,0.00000000000000e+000
