Step,Information:,X=7.96214n,Run:,19/20
6.30957344480196e+007,-6.42134979184278e-002,1.37496703616024e-002,7.96214000000000e-009,0.00000000000000e+000
7.94328234724286e+007,-6.20183634960499e-002,1.88429521105897e-002,7.96214000000000e-009,0.00000000000000e+000
1.00000000000001e+008,-5.86886570605707e-002,2.43404316636963e-002,7.96214000000000e-009,0.00000000000000e+000
1.25892541179417e+008,-5.38102955156324e-002,3.00425670155948e-002,7.96214000000000e-009,0.00000000000000e+000
1.58489319246112e+008,-4.69815827898784e-002,3.54769188221320e-002,7.96214000000000e-009,0.00000000000000e+000
1.99526231496889e+008,-3.79852233552218e-002,3.98512818192218e-002,7.96214000000000e-009,0.00000000000000e+000
2.51188643150959e+008,-2.70217082239983e-002,4.21460670268492e-002,7.96214000000000e-009,0.00000000000000e+000
3.16227766016840e+008,-1.48606051302264e-002,4.14088071818133e-002,7.96214000000000e-009,0.00000000000000e+000
3.98107170553499e+008,-2.71841832011501e-003,3.71368681006517e-002,7.96214000000000e-009,0.00000000000000e+000
5.01187233627275e+008,8.14262961994607e-003,2.94617658832970e-002,7.96214000000000e-009,0.00000000000000e+000
6.30957344480197e+008,1.68113128270154e-002,1.89665273230460e-002,7.96214000000000e-009,0.00000000000000e+000
7.94328234724286e+008,2.28283068592596e-002,6.30647289067854e-003,7.96214000000000e-009,0.00000000000000e+000
1.00000000000001e+009,2.59923917586216e-002,-8.05887790262546e-003,7.96214000000000e-009,0.00000000000000e+000
1.25892541179417e+009,2.60837631024258e-002,-2.38854310205618e-002,7.96214000000000e-009,0.00000000000000e+000
1.58489319246112e+009,2.26821273189666e-002,-4.09761883693356e-002,7.96214000000000e-009,0.00000000000000e+000
1.99526231496889e+009,1.51380676471964e-002,-5.89345922021020e-002,7.96214000000000e-009,0.00000000000000e+000
2.51188643150960e+009,2.70845251668527e-003,-7.69122061668791e-002,7.96214000000000e-009,0.00000000000000e+000
3.16227766016840e+009,-1.51140847893229e-002,-9.34337864134524e-002,7.96214000000000e-009,0.00000000000000e+000
3.98107170553500e+009,-3.80952779845588e-002,-1.06476168397787e-001,7.96214000000000e-009,0.00000000000000e+000
5.01187233627275e+009,-6.48118415285145e-002,-1.13994794623785e-001,7.96214000000000e-009,0.00000000000000e+000
6.30957344480197e+009,-9.27089768544071e-002,-1.14798374263888e-001,7.96214000000000e-009,0.00000000000000e+000
7.94328234724287e+009,-1.18880850808187e-001,-1.09200326315783e-001,7.96214000000000e-009,0.00000000000000e+000
1.00000000000001e+010,-1.41122263405539e-001,-9.88791533684265e-002,7.96214000000000e-009,0.00000000000000e+000
1.25892541179418e+010,-1.58502325742974e-001,-8.60695152805799e-002,7.96214000000000e-009,0.00000000000000e+000
1.58489319246112e+010,-1.71217937860691e-001,-7.27392711711651e-002,7.96214000000000e-009,0.00000000000000e+000
1.99526231496889e+010,-1.80080601894909e-001,-6.01984540469752e-002,7.96214000000000e-009,0.00000000000000e+000
2.51188643150960e+010,-1.86051317340848e-001,-4.91118731011736e-002,7.96214000000000e-009,0.00000000000000e+000
3.16227766016840e+010,-1.89982239542214e-001,-3.96878545292425e-002,7.96214000000000e-009,0.00000000000000e+000
3.98107170553500e+010,-1.92531182759433e-001,-3.18738101061923e-002,7.96214000000000e-009,0.00000000000000e+000
5.01187233627276e+010,-1.94167752484482e-001,-2.54960598981267e-002,7.96214000000000e-009,0.00000000000000e+000
6.30957344480198e+010,-1.95211869551915e-001,-2.03423382085926e-002,7.96214000000000e-009,0.00000000000000e+000
7.94328234724287e+010,-1.95875309177316e-001,-1.62039671382196e-002,7.96214000000000e-009,0.00000000000000e+000
1.00000000000000e+011,-1.96295777211324e-001,-1.28941606810092e-002,7.96214000000000e-009,0.00000000000000e+000
