Step,Information:,X=7.96214p,Run:,4/20
1.00000000000000e+004,4.82760119231270e+001,4.97280820420545e+000,-2.21979403807852e+002,0.00000000000000e+000
1.25892541179417e+004,4.84242539304380e+001,4.85372366270222e+000,-2.21979403807852e+002,0.00000000000000e+000
1.58489319246112e+004,4.85848108510218e+001,4.62082309526300e+000,-2.21979403807852e+002,0.00000000000000e+000
1.99526231496889e+004,4.87545050184584e+001,4.18909623561275e+000,-2.21979403807852e+002,0.00000000000000e+000
2.51188643150959e+004,4.89226192770223e+001,3.49228206557444e+000,-2.21979403807852e+002,0.00000000000000e+000
3.16227766016839e+004,4.90751786050448e+001,2.51071079934325e+000,-2.21979403807852e+002,0.00000000000000e+000
3.98107170553498e+004,4.92008997309190e+001,1.26848839174011e+000,-2.21979403807852e+002,0.00000000000000e+000
5.01187233627274e+004,4.92945378830701e+001,-1.95512820269862e-001,-2.21979403807852e+002,0.00000000000000e+000
6.30957344480195e+004,4.93561369199752e+001,-1.85878626467338e+000,-2.21979403807852e+002,0.00000000000000e+000
7.94328234724284e+004,4.93880127568656e+001,-3.73139904436536e+000,-2.21979403807852e+002,0.00000000000000e+000
1.00000000000000e+005,4.93917243982294e+001,-5.85737947153694e+000,-2.21979403807852e+002,0.00000000000000e+000
1.25892541179417e+005,4.93658965720424e+001,-8.30882421825885e+000,-2.21979403807852e+002,0.00000000000000e+000
1.58489319246112e+005,4.93046724694326e+001,-1.11779409727755e+001,-2.21979403807852e+002,0.00000000000000e+000
1.99526231496889e+005,4.91963395695348e+001,-1.45676090739038e+001,-2.21979403807852e+002,0.00000000000000e+000
2.51188643150959e+005,4.90219542752909e+001,-1.85778272981939e+001,-2.21979403807852e+002,0.00000000000000e+000
3.16227766016839e+005,4.87543381031798e+001,-2.32842869611006e+001,-2.21979403807852e+002,0.00000000000000e+000
3.98107170553499e+005,4.83585318362442e+001,-2.87071999414346e+001,-2.21979403807852e+002,0.00000000000000e+000
5.01187233627274e+005,4.77953336333724e+001,-3.47754748790340e+001,-2.21979403807852e+002,0.00000000000000e+000
6.30957344480196e+005,4.70289683337315e+001,-4.13030634261092e+001,-2.21979403807852e+002,0.00000000000000e+000
7.94328234724285e+005,4.60373143150455e+001,-4.80013985022306e+001,-2.21979403807852e+002,0.00000000000000e+000
1.00000000000000e+006,4.48197195972551e+001,-5.45381200383081e+001,-2.21979403807852e+002,0.00000000000000e+000
1.25892541179417e+006,4.33973216804243e+001,-6.06188476981568e+001,-2.21979403807852e+002,0.00000000000000e+000
1.58489319246112e+006,4.18056677835940e+001,-6.60486150546484e+001,-2.21979403807852e+002,0.00000000000000e+000
1.99526231496889e+006,4.00845396866789e+001,-7.07475062482434e+001,-2.21979403807852e+002,0.00000000000000e+000
