Freq.,Vvout/Vvin
Step,Information:,X=1p,Run:,1/21
1.00000000000000e+001,2.44199210651253e+001,6.15294224049010e+001
1.25892541179417e+001,2.59735697883276e+001,5.67020060289725e+001
1.58489319246111e+001,2.73513910186133e+001,5.11158155456150e+001
1.99526231496888e+001,2.85195169874568e+001,4.50227628270616e+001
2.51188643150958e+001,2.94608152889585e+001,3.87587855383922e+001
3.16227766016838e+001,3.01808257500509e+001,3.26759929932676e+001
3.98107170553498e+001,3.07055475380593e+001,2.70634600214433e+001
5.01187233627273e+001,3.10725969156470e+001,2.20987441107515e+001
6.30957344480194e+001,3.13212622473138e+001,1.78457694304727e+001
7.94328234724283e+001,3.14858152144398e+001,1.42835956186692e+001
1.00000000000000e+002,3.15929267882063e+001,1.13423094086626e+001
1.25892541179417e+002,3.16618616479075e+001,8.93161989079640e+000
1.58489319246112e+002,3.17058712110541e+001,6.95863720150981e+000
1.99526231496888e+002,3.17337815737193e+001,5.33684217815060e+000
2.51188643150958e+002,3.17513424754665e+001,3.98941961842485e+000
3.16227766016838e+002,3.17622333075558e+001,2.84948716720410e+000
3.98107170553498e+002,3.17687600437306e+001,1.85881481929666e+000
5.01187233627273e+002,3.17723132017161e+001,9.65908701150319e-001
6.30957344480194e+002,3.17736516415252e+001,1.23882521355973e-001
7.94328234724283e+002,3.17730592123980e+001,-7.11711358237348e-001
1.00000000000000e+003,3.17704019691272e+001,-1.58504730903300e+000
1.25892541179417e+003,3.17650955764479e+001,-2.54219757931590e+000
1.58489319246112e+003,3.17559752939039e+001,-3.63331832214203e+000
1.99526231496888e+003,3.17410441139193e+001,-4.91480667967971e+000
2.51188643150959e+003,3.17170590051620e+001,-6.45126877479301e+000
3.16227766016839e+003,3.16789021759671e+001,-8.31694227384927e+000
3.98107170553498e+003,3.16186755339240e+001,-1.05958903965916e+001
5.01187233627273e+003,3.15244670879453e+001,-1.33796960434821e+001
6.30957344480195e+003,3.13788254651118e+001,-1.67604430829975e+001
7.94328234724283e+003,3.11572458516452e+001,-2.08158429661091e+001
1.00000000000000e+004,3.08274920769454e+001,-2.55837592889980e+001
1.25892541179417e+004,3.03512173248814e+001,-3.10274809696207e+001
1.58489319246112e+004,2.96894433867243e+001,-3.70027668575371e+001
1.99526231496889e+004,2.88118798412839e+001,-4.32488553615952e+001
2.51188643150959e+004,2.77066736874540e+001,-4.94238762985380e+001
3.16227766016839e+004,2.63848967571114e+001,-5.51790439110981e+001
3.98107170553498e+004,2.48766831323681e+001,-6.02341006829825e+001
5.01187233627274e+004,2.32217964990908e+001,-6.44152009952805e+001
6.30957344480195e+004,2.14603513478545e+001,-6.76473954583934e+001
7.94328234724284e+004,1.96273619331716e+001,-6.99212861521060e+001
1.00000000000000e+005,1.77513668764616e+001,-7.12566717253601e+001
1.25892541179417e+005,1.58556838747868e+001,-7.16753614243011e+001
1.58489319246112e+005,1.39608837124293e+001,-7.11858099480727e+001
1.99526231496889e+005,1.20876652583626e+001,-6.97785369111770e+001
2.51188643150959e+005,1.02597150453407e+001,-6.74316297654426e+001
3.16227766016839e+005,8.50611549354270e+000,-6.41271476731431e+001
3.98107170553499e+005,6.86243277921931e+000,-5.98793443285801e+001
5.01187233627274e+005,5.36903220245293e+000,-5.47714557890291e+001
6.30957344480196e+005,4.06523936080496e+000,-4.89878345322173e+001
7.94328234724285e+005,2.97984737814188e+000,-4.28180759058386e+001
1.00000000000000e+006,2.12194619581605e+000,-3.66150395914772e+001
1.25892541179417e+006,1.47776288055856e+000,-3.07177431009003e+001
1.58489319246112e+006,1.01581048428024e+000,-2.53794780635455e+001
1.99526231496889e+006,6.96823586593408e-001,-2.07366783775761e+001
2.51188643150959e+006,4.82828170428026e-001,-1.68211282826474e+001
3.16227766016839e+006,3.42255839144232e-001,-1.35939947943161e+001
3.98107170553499e+006,2.51308916231145e-001,-1.09802596257414e+001
5.01187233627275e+006,1.93171664356266e-001,-8.89359537602039e+000
6.30957344480196e+006,1.56473762364584e-001,-7.25088149147045e+000
7.94328234724285e+006,1.33778754959541e-001,-5.97917414177864e+000
1.00000000000000e+007,1.20385315917447e-001,-5.01819052457428e+000
Step,Information:,X=2.51189p,Run:,3/21
1.00000000000000e+000,6.40231314918660e+000,5.87250406896939e+001
1.25892541179417e+000,8.01387818000336e+000,6.32026993249567e+001
1.58489319246111e+000,9.74479760042916e+000,6.67496736171812e+001
1.99526231496888e+000,1.15580988746499e+001,6.93393319962903e+001
2.51188643150958e+000,1.34232245922565e+001,7.09855721449948e+001
3.16227766016838e+000,1.53154692340392e+001,7.17119564483566e+001
3.98107170553497e+000,1.72137976756322e+001,7.15324481433650e+001
5.01187233627272e+000,1.90980581295054e+001,7.04433026843664e+001
6.30957344480194e+000,2.09460898494609e+001,6.84250029459100e+001
7.94328234724282e+000,2.27310922723376e+001,6.54545577514619e+001
1.00000000000000e+001,2.44199216320925e+001,6.15294200458143e+001
1.25892541179417e+001,2.59735705999144e+001,5.67020020959127e+001
1.58489319246111e+001,2.73513921337256e+001,5.11158090889248e+001
1.99526231496888e+001,2.85195184468262e+001,4.50227525473018e+001
2.51188643150958e+001,2.94608171010026e+001,3.87587698175815e+001
3.16227766016838e+001,3.01808278873024e+001,3.26759699639966e+001
3.98107170553498e+001,3.07055499466186e+001,2.70634276027139e+001
5.01187233627273e+001,3.10725995308841e+001,2.20986999551822e+001
6.30957344480194e+001,3.13212650068549e+001,1.78457107819380e+001
7.94328234724283e+001,3.14858180642814e+001,1.42835191113364e+001
1.00000000000000e+002,3.15929296827105e+001,1.13422108315578e+001
1.25892541179417e+002,3.16618645460041e+001,8.93149392102410e+000
1.58489319246112e+002,3.17058740702429e+001,6.95847709366334e+000
1.99526231496888e+002,3.17337843421762e+001,5.33663938992046e+000
2.51188643150958e+002,3.17513450814104e+001,3.98916334883791e+000
3.16227766016838e+002,3.17622356439999e+001,2.84916378091303e+000
3.98107170553498e+002,3.17687619455271e+001,1.85840712648657e+000
5.01187233627273e+002,3.17723144100587e+001,9.65395057866641e-001
6.30957344480194e+002,3.17736517483822e+001,1.23235710185840e-001
7.94328234724283e+002,3.17730575731524e+001,-7.12525510280644e-001
1.00000000000000e+003,3.17703975652190e+001,-1.58607161590491e+000
1.25892541179417e+003,3.17650867999994e+001,-2.54348550862378e+000
1.58489319246112e+003,3.17559596119242e+001,-3.63493631292572e+000
1.99526231496888e+003,3.17410175497972e+001,-4.91683663690203e+000
2.51188643150959e+003,3.17170153506582e+001,-6.45381039149729e+000
3.16227766016839e+003,3.16788318244418e+001,-8.32011440709626e+000
3.98107170553498e+003,3.16185638262511e+001,-1.05998299697898e+001
5.01187233627273e+003,3.15242921386888e+001,-1.33845517641805e+001
6.30957344480195e+003,3.13785556918991e+001,-1.67663598055746e+001
7.94328234724283e+003,3.11568380106472e+001,-2.08229317911177e+001
1.00000000000000e+004,3.08268915509928e+001,-2.55920511894466e+001
1.25892541179417e+004,3.03503632185416e+001,-3.10368720136186e+001
1.58489319246112e+004,2.96882801468025e+001,-3.70129812728979e+001
1.99526231496889e+004,2.88103730535088e+001,-4.32594644986211e+001
2.51188643150959e+004,2.77048222429006e+001,-4.94343905864043e+001
3.16227766016839e+004,2.63827332741765e+001,-5.51890415220118e+001
3.98107170553498e+004,2.48742623274227e+001,-6.02433241390926e+001
5.01187233627274e+004,2.32191793441894e+001,-6.44235821488601e+001
6.30957344480195e+004,2.14575930654564e+001,-6.76550233463566e+001
7.94328234724284e+004,1.96245065247409e+001,-6.99283558085949e+001
1.00000000000000e+005,1.77484466175768e+001,-7.12634415496616e+001
1.25892541179417e+005,1.58527212062392e+001,-7.16821283697040e+001
1.58489319246112e+005,1.39578937174002e+001,-7.11929010228532e+001
1.99526231496889e+005,1.20846578746964e+001,-6.97863125305996e+001
2.51188643150959e+005,1.02566967668987e+001,-6.74404952349497e+001
3.16227766016839e+005,8.50309058707391e+000,-6.41375706863925e+001
3.98107170553499e+005,6.85940412848674e+000,-5.98918777568371e+001
5.01187233627274e+005,5.36600189742335e+000,-5.47867660433367e+001
6.30957344480196e+005,4.06220913251088e+000,-4.90067365039884e+001
7.94328234724285e+005,2.97681896314942e+000,-4.28415760795833e+001
1.00000000000000e+006,2.11892170641943e+000,-3.66443894913857e+001
1.25892541179417e+006,1.47474526036957e+000,-3.07545058606086e+001
1.58489319246112e+006,1.01280414663706e+000,-2.54256116493172e+001
1.99526231496889e+006,6.93835371635332e-001,-2.07946399013776e+001
2.51188643150959e+006,4.79868825824572e-001,-1.68940049811591e+001
3.16227766016839e+006,3.39342343894728e-001,-1.36856687041359e+001
3.98107170553499e+006,2.48468150528287e-001,-1.10956148494821e+001
5.01187233627275e+006,1.90446221227344e-001,-9.03877923800134e+000
6.30957344480196e+006,1.53931163805241e-001,-7.43363401872572e+000
7.94328234724285e+006,1.31526081796345e-001,-6.20924447988343e+000
1.00000000000000e+007,1.18592458074481e-001,-5.30786461102383e+000
Step,Information:,X=3.98107p,Run:,4/21
1.00000000000000e+000,6.40231316016337e+000,5.87250405932755e+001
1.25892541179417e+000,8.01387819737754e+000,6.32026992010558e+001
1.58489319246111e+000,9.74479762790837e+000,6.67496734561935e+001
1.99526231496888e+000,1.15580989180592e+001,6.93393317836850e+001
2.51188643150958e+000,1.34232246607013e+001,7.09855718576860e+001
3.16227766016838e+000,1.53154693416388e+001,7.17119560479578e+001
3.98107170553497e+000,1.72137978440060e+001,7.15324475636724e+001
5.01187233627272e+000,1.90980583911081e+001,7.04433018085319e+001
6.30957344480194e+000,2.09460902515317e+001,6.84250015662613e+001
7.94328234724282e+000,2.27310928804223e+001,6.54545555030211e+001
1.00000000000000e+001,2.44199225306749e+001,6.15294163069132e+001
1.25892541179417e+001,2.59735718861927e+001,5.67019958624316e+001
1.58489319246111e+001,2.73513939010595e+001,5.11157988557571e+001
1.99526231496888e+001,2.85195207597708e+001,4.50227362549735e+001
2.51188643150958e+001,2.94608199728985e+001,3.87587449017622e+001
3.16227766016838e+001,3.01808312746159e+001,3.26759334650386e+001
3.98107170553498e+001,3.07055537639235e+001,2.70633762224538e+001
5.01187233627273e+001,3.10726036757466e+001,2.20986299732667e+001
6.30957344480194e+001,3.13212693804161e+001,1.78456178301985e+001
7.94328234724283e+001,3.14858225809462e+001,1.42833978552828e+001
1.00000000000000e+002,3.15929342701400e+001,1.13420545972412e+001
1.25892541179417e+002,3.16618691390938e+001,8.93129427221766e+000
1.58489319246112e+002,3.17058786016152e+001,6.95822333961189e+000
1.99526231496888e+002,3.17337887296645e+001,5.33631799197070e+000
2.51188643150958e+002,3.17513492112001e+001,3.98875718859979e+000
3.16227766016838e+002,3.17622393464507e+001,2.84865124782617e+000
3.98107170553498e+002,3.17687649587746e+001,1.85776097656242e+000
5.01187233627273e+002,3.17723163237281e+001,9.64580987831236e-001
6.30957344480194e+002,3.17736519154797e+001,1.22210583533877e-001
7.94328234724283e+002,3.17730549715442e+001,-7.13815853681517e-001
1.00000000000000e+003,3.17703905798334e+001,-1.58769503076581e+000
1.25892541179417e+003,3.17650728813262e+001,-2.54552673368760e+000
1.58489319246112e+003,3.17559347435821e+001,-3.63750064354555e+000
1.99526231496888e+003,3.17409754264156e+001,-4.92005387687390e+000
2.51188643150959e+003,3.17169461285009e+001,-6.45783853023294e+000
3.16227766016839e+003,3.16787202716260e+001,-8.32514179435417e+000
3.98107170553498e+003,3.16183867006749e+001,-1.06060735652465e+001
5.01187233627273e+003,3.15240147427492e+001,-1.33922471627910e+001
6.30957344480195e+003,3.13781279584038e+001,-1.67757364273326e+001
7.94328234724283e+003,3.11561913943326e+001,-2.08341654605856e+001
1.00000000000000e+004,3.08259394957500e+001,-2.56051906224831e+001
1.25892541179417e+004,3.03490092479412e+001,-3.10517520417649e+001
1.58489319246112e+004,2.96864362930825e+001,-3.70291644432683e+001
1.99526231496889e+004,2.88079848860196e+001,-4.32762713366795e+001
2.51188643150959e+004,2.77018881161369e+001,-4.94510454732652e+001
3.16227766016839e+004,2.63793049537831e+001,-5.52048765322400e+001
3.98107170553498e+004,2.48704265388641e+001,-6.02579318937221e+001
5.01187233627274e+004,2.32150326764870e+001,-6.44368551618272e+001
6.30957344480195e+004,2.14532229711190e+001,-6.76671029752088e+001
7.94328234724284e+004,1.96199826706168e+001,-6.99395511507804e+001
1.00000000000000e+005,1.77438200955650e+001,-7.12741619461694e+001
1.25892541179417e+005,1.58480275321186e+001,-7.16928441461542e+001
1.58489319246112e+005,1.39531567534488e+001,-7.12041300579470e+001
1.99526231496889e+005,1.20798933300689e+001,-6.97986255825599e+001
2.51188643150959e+005,1.02519148866812e+001,-6.74545341368093e+001
3.16227766016839e+005,8.49829807138532e+000,-6.41540760614080e+001
3.98107170553499e+005,6.85460545715822e+000,-5.99117251105218e+001
5.01187233627274e+005,5.36120024434708e+000,-5.48110106793615e+001
6.30957344480196e+005,4.05740702500141e+000,-4.90366688577852e+001
7.94328234724285e+005,2.97201881293913e+000,-4.28787899949910e+001
1.00000000000000e+006,2.11412632287648e+000,-3.66908668661616e+001
1.25892541179417e+006,1.46995845634327e+000,-3.08127220827902e+001
1.58489319246112e+006,1.00803156624965e+000,-2.54986674244200e+001
1.99526231496889e+006,6.89085715590372e-001,-2.08864265150231e+001
2.51188643150959e+006,4.75155736152151e-001,-1.70094118653395e+001
3.16227766016839e+006,3.34687354556268e-001,-1.38308445162057e+001
3.98107170553499e+006,2.43905342779543e-001,-1.12782963014474e+001
5.01187233627275e+006,1.86029593733071e-001,-9.26870587245270e+000
6.30957344480196e+006,1.49746320117129e-001,-7.72307239920435e+000
7.94328234724285e+006,1.27708786145291e-001,-6.57365248121593e+000
1.00000000000000e+007,1.15358133524088e-001,-5.76673676304326e+000
Step,Information:,X=6.30957p,Run:,5/21
1.00000000000000e+000,6.40231317756037e+000,5.87250404404625e+001
1.25892541179417e+000,8.01387822491377e+000,6.32026990046860e+001
1.58489319246111e+000,9.74479767145998e+000,6.67496732010454e+001
1.99526231496888e+000,1.15580989868583e+001,6.93393314467281e+001
2.51188643150958e+000,1.34232247691790e+001,7.09855714023323e+001
3.16227766016838e+000,1.53154695121726e+001,7.17119554133683e+001
3.98107170553497e+000,1.72137981108604e+001,7.15324466449215e+001
5.01187233627272e+000,1.90980588057204e+001,7.04433004204276e+001
6.30957344480194e+000,2.09460908887711e+001,6.84249993796654e+001
7.94328234724282e+000,2.27310938441716e+001,6.54545519394819e+001
1.00000000000000e+001,2.44199239548322e+001,6.15294103811527e+001
1.25892541179417e+001,2.59735739248068e+001,5.67019859830259e+001
1.58489319246111e+001,2.73513967020952e+001,5.11157826372707e+001
1.99526231496888e+001,2.85195244255408e+001,4.50227104333555e+001
2.51188643150958e+001,2.94608245245452e+001,3.87587054128162e+001
3.16227766016838e+001,3.01808366431415e+001,3.26758756180303e+001
3.98107170553498e+001,3.07055598139333e+001,2.70632947901369e+001
5.01187233627273e+001,3.10726102448886e+001,2.20985190592687e+001
6.30957344480194e+001,3.13212763120014e+001,1.78454705114279e+001
7.94328234724283e+001,3.14858297393030e+001,1.42832056771311e+001
1.00000000000000e+002,3.15929415405989e+001,1.13418069821990e+001
1.25892541179417e+002,3.16618764184403e+001,8.93097784975175e+000
1.58489319246112e+002,3.17058857830135e+001,6.95782116600186e+000
1.99526231496888e+002,3.17337956828114e+001,5.33580860988423e+000
2.51188643150958e+002,3.17513557555887e+001,3.98811346721377e+000
3.16227766016838e+002,3.17622452130244e+001,2.84783893673278e+000
3.98107170553498e+002,3.17687697321973e+001,1.85673689703031e+000
5.01187233627273e+002,3.17723193531115e+001,9.63290773041811e-001
6.30957344480194e+002,3.17736521746361e+001,1.20585867203791e-001
7.94328234724283e+002,3.17730508392829e+001,-7.15860908567713e-001
1.00000000000000e+003,3.17703794945220e+001,-1.59026796457799e+000
1.25892541179417e+003,3.17650507992605e+001,-2.54876184399944e+000
1.58489319246112e+003,3.17558952945516e+001,-3.64156480362707e+000
1.99526231496888e+003,3.17409086098806e+001,-4.92515279473154e+000
2.51188643150959e+003,3.17168363322917e+001,-6.46422256849630e+000
3.16227766016839e+003,3.16785433388012e+001,-8.33310940196038e+000
3.98107170553498e+003,3.16181057725062e+001,-1.06159684762133e+001
5.01187233627273e+003,3.15235747983150e+001,-1.34044425422318e+001
6.30957344480195e+003,3.13774496151851e+001,-1.67905954826538e+001
7.94328234724283e+003,3.11551659943579e+001,-2.08519662070314e+001
1.00000000000000e+004,3.08244298727153e+001,-2.56260093328189e+001
1.25892541179417e+004,3.03468625884090e+001,-3.10753258187135e+001
1.58489319246112e+004,2.96835133738334e+001,-3.70547990098743e+001
1.99526231496889e+004,2.88041997221830e+001,-4.33028895235448e+001
2.51188643150959e+004,2.76972383806881e+001,-4.94774187592956e+001
3.16227766016839e+004,2.63738728624093e+001,-5.52299479006388e+001
3.98107170553498e+004,2.48643495564721e+001,-6.02810574382359e+001
5.01187233627274e+004,2.32084637727768e+001,-6.44578658338846e+001
6.30957344480195e+004,2.14463005753132e+001,-6.76862234209918e+001
7.94328234724284e+004,1.96128170197195e+001,-6.99572712284802e+001
1.00000000000000e+005,1.77364920107261e+001,-7.12911299295625e+001
1.25892541179417e+005,1.58405931755385e+001,-7.17098046641417e+001
1.58489319246112e+005,1.39456538366702e+001,-7.12219029033631e+001
1.99526231496889e+005,1.20723466470643e+001,-6.98181141886847e+001
2.51188643150959e+005,1.02443405571605e+001,-6.74767544039135e+001
3.16227766016839e+005,8.49070655855268e+000,-6.41802002395911e+001
3.98107170553499e+005,6.84700363422099e+000,-5.99431389343025e+001
5.01187233627274e+005,5.35359279496152e+000,-5.48493844657144e+001
6.30957344480196e+005,4.04979741357731e+000,-4.90840450932671e+001
7.94328234724285e+005,2.96441000944855e+000,-4.29376914122168e+001
1.00000000000000e+006,2.10652143226606e+000,-3.67644304368952e+001
1.25892541179417e+006,1.46236138781608e+000,-3.09048659357919e+001
1.58489319246112e+006,1.00044788454436e+000,-2.56142995693826e+001
1.99526231496889e+006,6.81523852980100e-001,-2.10317065578959e+001
2.51188643150959e+006,4.67628822456407e-001,-1.71920798216987e+001
3.16227766016839e+006,3.27216058897136e-001,-1.40606346043796e+001
3.98107170553499e+006,2.36522342041250e-001,-1.15674585302913e+001
5.01187233627275e+006,1.78786636301988e-001,-9.63266478388246e+000
6.30957344480196e+006,1.42725418004085e-001,-8.18126122798822e+000
7.94328234724285e+006,1.21039970128974e-001,-7.15057353833225e+000
1.00000000000000e+007,1.09247647319784e-001,-6.49331734934672e+000
Step,Information:,X=10p,Run:,6/21
1.00000000000000e+000,6.40231320513275e+000,5.87250401982703e+001
1.25892541179417e+000,8.01387826855574e+000,6.32026986934609e+001
1.58489319246111e+000,9.74479774048464e+000,6.67496727966628e+001
1.99526231496888e+000,1.15580990958975e+001,6.93393309126875e+001
2.51188643150958e+000,1.34232249411045e+001,7.09855706806452e+001
3.16227766016838e+000,1.53154697824504e+001,7.17119544076118e+001
3.98107170553497e+000,1.72137985337961e+001,7.15324451887994e+001
5.01187233627272e+000,1.90980594628367e+001,7.04432982204303e+001
6.30957344480194e+000,2.09460918987275e+001,6.84249959141436e+001
7.94328234724282e+000,2.27310953716114e+001,6.54545462916513e+001
1.00000000000000e+001,2.44199262119697e+001,6.15294009894513e+001
1.25892541179417e+001,2.59735771557927e+001,5.67019703252138e+001
1.58489319246111e+001,2.73514011414380e+001,5.11157569326808e+001
1.99526231496888e+001,2.85195302353942e+001,4.50226695088045e+001
2.51188643150958e+001,2.94608317384156e+001,3.87586428269701e+001
3.16227766016838e+001,3.01808451516700e+001,3.26757839365545e+001
3.98107170553498e+001,3.07055694025256e+001,2.70631657283805e+001
5.01187233627273e+001,3.10726206562209e+001,2.20983432720854e+001
6.30957344480194e+001,3.13212872977178e+001,1.78452370264306e+001
7.94328234724283e+001,3.14858410843466e+001,1.42829010946392e+001
1.00000000000000e+002,3.15929530631811e+001,1.13414145379566e+001
1.25892541179417e+002,3.16618879548986e+001,8.93047635285520e+000
1.58489319246112e+002,3.17058971639014e+001,6.95718376242549e+000
1.99526231496888e+002,3.17338067014168e+001,5.33500129201572e+000
2.51188643150958e+002,3.17513661255180e+001,3.98709323558827e+000
3.16227766016838e+002,3.17622545073616e+001,2.84655150816803e+000
3.98107170553498e+002,3.17687772919041e+001,1.85511383805183e+000
5.01187233627273e+002,3.17723241453728e+001,9.61245918569079e-001
6.30957344480194e+002,3.17736525711154e+001,1.18010865162398e-001
7.94328234724283e+002,3.17730442675078e+001,-7.19102098140359e-001
1.00000000000000e+003,3.17703618897656e+001,-1.59434577640185e+000
1.25892541179417e+003,3.17650157451404e+001,-2.55388911461527e+000
1.58489319246112e+003,3.17558326832225e+001,-3.64800598767515e+000
1.99526231496888e+003,3.17408025734710e+001,-4.93323387432070e+000
2.51188643150959e+003,3.17166620998091e+001,-6.47434025689314e+000
3.16227766016839e+003,3.16782625838130e+001,-8.34573654465875e+000
3.98107170553498e+003,3.16176600214377e+001,-1.06316495434769e+001
5.01187233627273e+003,3.15228767763048e+001,-1.34237683885599e+001
6.30957344480195e+003,3.13763734308050e+001,-1.68141407509824e+001
7.94328234724283e+003,3.11535393837859e+001,-2.08801698944620e+001
1.00000000000000e+004,3.08220354824292e+001,-2.56589899723166e+001
1.25892541179417e+004,3.03434584556119e+001,-3.11126639302872e+001
1.58489319246112e+004,2.96788793378918e+001,-3.70953918341578e+001
1.99526231496889e+004,2.87982002136469e+001,-4.33450291830765e+001
2.51188643150959e+004,2.76898704152853e+001,-4.95191600761830e+001
3.16227766016839e+004,2.63652671746673e+001,-5.52696195683311e+001
3.98107170553498e+004,2.48547240478883e+001,-6.03176433108514e+001
5.01187233627274e+004,2.31980605982332e+001,-6.44911012551074e+001
6.30957344480195e+004,2.14353386946670e+001,-6.77164659534714e+001
7.94328234724284e+004,1.96014707020096e+001,-6.99852971700832e+001
1.00000000000000e+005,1.77248889630366e+001,-7.13179654994425e+001
1.25892541179417e+005,1.58288220922809e+001,-7.17366280460483e+001
1.58489319246112e+005,1.39337742173708e+001,-7.12500109008768e+001
1.99526231496889e+005,1.20603975290790e+001,-6.98489357459362e+001
2.51188643150959e+005,1.02323471944554e+001,-6.75118962642980e+001
3.16227766016839e+005,8.47868514501355e+000,-6.42215163863917e+001
