Step,Information:,X=316.979p,Run:,12/20
1.00000000000000e-001,7.46302274144759e+001,-6.29837150726778e+000,-1.89979390180643e+002,0.00000000000000e+000
1.25892541179417e-001,7.45972464952412e+001,-7.90821630965566e+000,-1.89979390180643e+002,0.00000000000000e+000
1.58489319246111e-001,7.45454846769856e+001,-9.91451499833053e+000,-1.89979390180643e+002,0.00000000000000e+000
1.99526231496888e-001,7.44646951297939e+001,-1.24006548361701e+001,-1.89979390180643e+002,0.00000000000000e+000
2.51188643150958e-001,7.43396638139991e+001,-1.54544781411237e+001,-1.89979390180643e+002,0.00000000000000e+000
3.16227766016838e-001,7.41486182548888e+001,-1.91562254434168e+001,-1.89979390180643e+002,0.00000000000000e+000
3.98107170553497e-001,7.38621186333787e+001,-2.35566598594054e+001,-1.89979390180643e+002,0.00000000000000e+000
5.01187233627272e-001,7.34436703515971e+001,-2.86446952769460e+001,-1.89979390180643e+002,0.00000000000000e+000
6.30957344480193e-001,7.28537076260746e+001,-3.43114450070374e+001,-1.89979390180643e+002,0.00000000000000e+000
7.94328234724282e-001,7.20577513171541e+001,-4.03293570358304e+001,-1.89979390180643e+002,0.00000000000000e+000
1.00000000000000e+000,7.10366579881073e+001,-4.63700829392320e+001,-1.89979390180643e+002,0.00000000000000e+000
1.25892541179417e+000,6.97936799877222e+001,-5.20673063625635e+001,-1.89979390180643e+002,0.00000000000000e+000
1.58489319246111e+000,6.83536956942728e+001,-5.70966934860462e+001,-1.89979390180643e+002,0.00000000000000e+000
1.99526231496888e+000,6.67553039368798e+001,-6.12298439728085e+001,-1.89979390180643e+002,0.00000000000000e+000
2.51188643150958e+000,6.50411011689925e+001,-6.43416761840124e+001,-1.89979390180643e+002,0.00000000000000e+000
3.16227766016838e+000,6.32509883044631e+001,-6.63837146944185e+001,-1.89979390180643e+002,0.00000000000000e+000
3.98107170553498e+000,6.14199096374789e+001,-6.73479798013792e+001,-1.89979390180643e+002,0.00000000000000e+000
5.01187233627273e+000,5.95789392473184e+001,-6.72388662498921e+001,-1.89979390180643e+002,0.00000000000000e+000
6.30957344480194e+000,5.77580802219080e+001,-6.60598678871475e+001,-1.89979390180643e+002,0.00000000000000e+000
7.94328234724282e+000,5.59894467467977e+001,-6.38165614911556e+001,-1.89979390180643e+002,0.00000000000000e+000
1.00000000000000e+001,5.43096456261139e+001,-6.05356693610084e+001,-1.89979390180643e+002,0.00000000000000e+000
1.25892541179417e+001,5.27599045572129e+001,-5.62975782915954e+001,-1.89979390180643e+002,0.00000000000000e+000
1.58489319246112e+001,5.13823343869889e+001,-5.12723128088729e+001,-1.89979390180643e+002,0.00000000000000e+000
1.99526231496888e+001,5.02118466916868e+001,-4.57379779311652e+001,-1.89979390180643e+002,0.00000000000000e+000
2.51188643150958e+001,4.92663423887939e+001,-4.00582638858761e+001,-1.89979390180643e+002,0.00000000000000e+000
3.16227766016838e+001,4.85407243020574e+001,-3.46164460506037e+001,-1.89979390180643e+002,0.00000000000000e+000
3.98107170553498e+001,4.80089531236385e+001,-2.97374011964539e+001,-1.89979390180643e+002,0.00000000000000e+000
5.01187233627273e+001,4.76327368458011e+001,-2.56398858030750e+001,-1.89979390180643e+002,0.00000000000000e+000
6.30957344480194e+001,4.73713393579390e+001,-2.24353687184623e+001,-1.89979390180643e+002,0.00000000000000e+000
7.94328234724283e+001,4.71880605515294e+001,-2.01582751244333e+001,-1.89979390180643e+002,0.00000000000000e+000
1.00000000000000e+002,4.70524303531741e+001,-1.88036354125406e+001,-1.89979390180643e+002,0.00000000000000e+000
1.25892541179417e+002,4.69393564389809e+001,-1.83570650816116e+001,-1.89979390180643e+002,0.00000000000000e+000
1.58489319246112e+002,4.68267401747027e+001,-1.88125330248285e+001,-1.89979390180643e+002,0.00000000000000e+000
1.99526231496888e+002,4.66925387718043e+001,-2.01782989098598e+001,-1.89979390180643e+002,0.00000000000000e+000
