Step,Information:,X=79.6214p,Run:,9/20
1.00000000000000e-001,7.46302668036788e+001,-6.29025061394486e+000,-2.01979403807852e+002,0.00000000000000e+000
1.25892541179417e-001,7.45973084508409e+001,-7.89801421986079e+000,-2.01979403807852e+002,0.00000000000000e+000
1.58489319246111e-001,7.45455817072119e+001,-9.90171341434705e+000,-2.01979403807852e+002,0.00000000000000e+000
1.99526231496888e-001,7.44648460794270e+001,-1.23846200417960e+001,-2.01979403807852e+002,0.00000000000000e+000
2.51188643150958e-001,7.43398962669186e+001,-1.54344465028532e+001,-2.01979403807852e+002,0.00000000000000e+000
3.16227766016838e-001,7.41489708203334e+001,-1.91312945780896e+001,-2.01979403807852e+002,0.00000000000000e+000
3.98107170553497e-001,7.38626417559283e+001,-2.35257875255350e+001,-2.01979403807852e+002,0.00000000000000e+000
5.01187233627272e-001,7.34444233225844e+001,-2.86067005658500e+001,-2.01979403807852e+002,0.00000000000000e+000
6.30957344480193e-001,7.28547494859862e+001,-3.42649900241855e+001,-2.01979403807852e+002,0.00000000000000e+000
7.94328234724282e-001,7.20591261528081e+001,-4.02728697359276e+001,-2.01979403807852e+002,0.00000000000000e+000
1.00000000000000e+000,7.10383806148771e+001,-4.63015873661362e+001,-2.01979403807852e+002,0.00000000000000e+000
1.25892541179417e+000,6.97957309655452e+001,-5.19841703627095e+001,-2.01979403807852e+002,0.00000000000000e+000
1.58489319246111e+000,6.83560294611158e+001,-5.69953498078479e+001,-2.01979403807852e+002,0.00000000000000e+000
1.99526231496888e+000,6.67578646267263e+001,-6.11055319085009e+001,-2.01979403807852e+002,0.00000000000000e+000
2.51188643150958e+000,6.50438373545805e+001,-6.41881963612374e+001,-2.01979403807852e+002,0.00000000000000e+000
3.16227766016838e+000,6.32538620870408e+001,-6.61931490078202e+001,-2.01979403807852e+002,0.00000000000000e+000
3.98107170553498e+000,6.14229007793905e+001,-6.71103256735507e+001,-2.01979403807852e+002,0.00000000000000e+000
5.01187233627273e+000,5.95820473057049e+001,-6.69415480352704e+001,-2.01979403807852e+002,0.00000000000000e+000
6.30957344480194e+000,5.77613275663473e+001,-6.56870965981906e+001,-2.01979403807852e+002,0.00000000000000e+000
7.94328234724282e+000,5.59928847824526e+001,-6.33485123117017e+001,-2.01979403807852e+002,0.00000000000000e+000
1.00000000000000e+001,5.43133664835690e+001,-5.99474378810706e+001,-2.01979403807852e+002,0.00000000000000e+000
1.25892541179417e+001,5.27640612133032e+001,-5.55578642313635e+001,-2.01979403807852e+002,0.00000000000000e+000
1.58489319246112e+001,5.13871737460520e+001,-5.03417655324628e+001,-2.01979403807852e+002,0.00000000000000e+000
1.99526231496888e+001,5.02177628163821e+001,-4.45671215878007e+001,-2.01979403807852e+002,0.00000000000000e+000
2.51188643150958e+001,4.92739613108255e+001,-3.85849018733047e+001,-2.01979403807852e+002,0.00000000000000e+000
3.16227766016838e+001,4.85510384939148e+001,-3.27624259407212e+001,-2.01979403807852e+002,0.00000000000000e+000
