Step,Information:,X=31.6979p,Run:,7/20
5.01187233627275e+009,-1.77725755507640e+001,-1.12035723101571e+002,-2.09979390180643e+002,0.00000000000000e+000
6.30957344480197e+009,-1.67180320763988e+001,-1.22770954986446e+002,-2.09979390180643e+002,0.00000000000000e+000
7.94328234724287e+009,-1.59124999592035e+001,-1.32445593434914e+002,-2.09979390180643e+002,0.00000000000000e+000
1.00000000000001e+010,-1.53244338296253e+001,-1.40956321783524e+002,-2.09979390180643e+002,0.00000000000000e+000
1.25892541179418e+010,-1.49119348714689e+001,-1.48257496386560e+002,-2.09979390180643e+002,0.00000000000000e+000
1.58489319246112e+010,-1.46317214511267e+001,-1.54384759308932e+002,-2.09979390180643e+002,0.00000000000000e+000
1.99526231496889e+010,-1.44458749284466e+001,-1.59438916636538e+002,-2.09979390180643e+002,0.00000000000000e+000
2.51188643150960e+010,-1.43246856231473e+001,-1.63555874002532e+002,-2.09979390180643e+002,0.00000000000000e+000
3.16227766016840e+010,-1.42465645592887e+001,-1.66880370160518e+002,-2.09979390180643e+002,0.00000000000000e+000
3.98107170553500e+010,-1.41965894732526e+001,-1.69549339316770e+002,-2.09979390180643e+002,0.00000000000000e+000
5.01187233627276e+010,-1.41647784677800e+001,-1.71683863384422e+002,-2.09979390180643e+002,0.00000000000000e+000
6.30957344480198e+010,-1.41445943714790e+001,-1.73386747021529e+002,-2.09979390180643e+002,0.00000000000000e+000
7.94328234724287e+010,-1.41318137639031e+001,-1.74743125374647e+002,-2.09979390180643e+002,0.00000000000000e+000
1.00000000000000e+011,-1.41237315996780e+001,-1.75822415719070e+002,-2.09979390180643e+002,0.00000000000000e+000
