Step,Information:,X=5.02377p,Run:,3/20
1.00000000000000e-001,7.46302791470789e+001,-6.28769832883430e+000,-2.25979405036760e+002,0.00000000000000e+000
1.25892541179417e-001,7.45973278657339e+001,-7.89480783239365e+000,-2.25979405036760e+002,0.00000000000000e+000
1.58489319246111e-001,7.45456121129724e+001,-9.89769001748384e+000,-2.25979405036760e+002,0.00000000000000e+000
1.99526231496888e-001,7.44648933805646e+001,-1.23795804414586e+001,-2.25979405036760e+002,0.00000000000000e+000
2.51188643150958e-001,7.43399691052648e+001,-1.54281506507424e+001,-2.25979405036760e+002,0.00000000000000e+000
3.16227766016838e-001,7.41490812894290e+001,-1.91234587790979e+001,-2.25979405036760e+002,0.00000000000000e+000
3.98107170553497e-001,7.38628056508012e+001,-2.35160840661770e+001,-2.25979405036760e+002,0.00000000000000e+000
5.01187233627272e-001,7.34446591941385e+001,-2.85947580629930e+001,-2.25979405036760e+002,0.00000000000000e+000
6.30957344480193e-001,7.28550757725957e+001,-3.42503876503794e+001,-2.25979405036760e+002,0.00000000000000e+000
7.94328234724282e-001,7.20595565430768e+001,-4.02551129725549e+001,-2.25979405036760e+002,0.00000000000000e+000
1.00000000000000e+000,7.10389195155703e+001,-4.62800546764719e+001,-2.25979405036760e+002,0.00000000000000e+000
1.25892541179417e+000,6.97963718776214e+001,-5.19580339262392e+001,-2.25979405036760e+002,0.00000000000000e+000
1.58489319246111e+000,6.83567574423824e+001,-5.69634878587951e+001,-2.25979405036760e+002,0.00000000000000e+000
1.99526231496888e+000,6.67586611189884e+001,-6.10664474929075e+001,-2.25979405036760e+002,0.00000000000000e+000
2.51188643150958e+000,6.50446845944008e+001,-6.41399401984975e+001,-2.25979405036760e+002,0.00000000000000e+000
3.16227766016838e+000,6.32547456135705e+001,-6.61332313759626e+001,-2.25979405036760e+002,0.00000000000000e+000
3.98107170553498e+000,6.14238101813884e+001,-6.70356013384911e+001,-2.25979405036760e+002,0.00000000000000e+000
5.01187233627273e+000,5.95829760173725e+001,-6.68480625061252e+001,-2.25979405036760e+002,0.00000000000000e+000
6.30957344480194e+000,5.77622724286707e+001,-6.55698845926845e+001,-2.25979405036760e+002,0.00000000000000e+000
7.94328234724282e+000,5.59938458004385e+001,-6.32013387228744e+001,-2.25979405036760e+002,0.00000000000000e+000
1.00000000000000e+001,5.43143470160854e+001,-5.97624687530532e+001,-2.25979405036760e+002,0.00000000000000e+000
1.25892541179417e+001,5.27650687770158e+001,-5.53252512193078e+001,-2.25979405036760e+002,0.00000000000000e+000
