Step,Information:,X=796.214p,Run:,14/20
1.00000000000000e-001,5.35629292841162e+003,-5.92737674413249e+002,7.96214000000000e-010,0.00000000000000e+000
1.25892541179417e-001,5.31721589868606e+003,-7.40550414930952e+002,7.96214000000000e-010,0.00000000000000e+000
1.58489319246111e-001,5.25648341349769e+003,-9.21219324550003e+002,7.96214000000000e-010,0.00000000000000e+000
1.99526231496888e-001,5.16313115219926e+003,-1.13830856501785e+003,7.96214000000000e-010,0.00000000000000e+000
2.51188643150958e-001,5.02204681585081e+003,-1.39225731439521e+003,7.96214000000000e-010,0.00000000000000e+000
3.16227766016838e-001,4.81418611369678e+003,-1.67709465107608e+003,7.96214000000000e-010,0.00000000000000e+000
3.98107170553497e-001,4.51915537345078e+003,-1.97615358146156e+003,7.96214000000000e-010,0.00000000000000e+000
5.01187233627272e-001,4.12183024923935e+003,-2.25863641399465e+003,7.96214000000000e-010,0.00000000000000e+000
6.30957344480193e-001,3.62298072608611e+003,-2.48119021074675e+003,7.96214000000000e-010,0.00000000000000e+000
7.94328234724282e-001,3.04901381583529e+003,-2.59889477588237e+003,7.96214000000000e-010,0.00000000000000e+000
1.00000000000000e+000,2.45133740100597e+003,-2.58391978211424e+003,7.96214000000000e-010,0.00000000000000e+000
1.25892541179417e+000,1.89028034874552e+003,-2.44001466241650e+003,7.96214000000000e-010,0.00000000000000e+000
1.58489319246111e+000,1.41259815520278e+003,-2.20044438245492e+003,7.96214000000000e-010,0.00000000000000e+000
1.99526231496888e+000,1.03856592359963e+003,-1.91125772830839e+003,7.96214000000000e-010,0.00000000000000e+000
2.51188643150958e+000,7.64437346633229e+002,-1.61362546768124e+003,7.96214000000000e-010,0.00000000000000e+000
3.16227766016838e+000,5.73114064945650e+002,-1.33512066023046e+003,7.96214000000000e-010,0.00000000000000e+000
3.98107170553498e+000,4.44091486659800e+002,-1.08969662691003e+003,7.96214000000000e-010,0.00000000000000e+000
5.01187233627273e+000,3.59080041277574e+002,-8.81590668971515e+002,7.96214000000000e-010,0.00000000000000e+000
6.30957344480194e+000,3.03911933475324e+002,-7.09475714689860e+002,7.96214000000000e-010,0.00000000000000e+000
7.94328234724282e+000,2.68448496084216e+002,-5.69457262134767e+002,7.96214000000000e-010,0.00000000000000e+000
1.00000000000000e+001,2.45767397326916e+002,-4.56849940610594e+002,7.96214000000000e-010,0.00000000000000e+000
1.25892541179417e+001,2.31271945530071e+002,-3.67087543229480e+002,7.96214000000000e-010,0.00000000000000e+000
1.58489319246112e+001,2.21954468789929e+002,-2.96118254691326e+002,7.96214000000000e-010,0.00000000000000e+000
1.99526231496888e+001,2.15853105260894e+002,-2.40527070641285e+002,7.96214000000000e-010,0.00000000000000e+000
2.51188643150958e+001,2.11672113772179e+002,-1.97527356505943e+002,7.96214000000000e-010,0.00000000000000e+000
3.16227766016838e+001,2.08521201340005e+002,-1.64896580994834e+002,7.96214000000000e-010,0.00000000000000e+000
3.98107170553498e+001,2.05734213492870e+002,-1.40891464017293e+002,7.96214000000000e-010,0.00000000000000e+000
5.01187233627273e+001,2.02737460965380e+002,-1.24154694803111e+002,7.96214000000000e-010,0.00000000000000e+000
6.30957344480194e+001,1.98949044122444e+002,-1.13611115044092e+002,7.96214000000000e-010,0.00000000000000e+000
7.94328234724283e+001,1.93704099869496e+002,-1.08341875996563e+002,7.96214000000000e-010,0.00000000000000e+000
1.00000000000000e+002,1.86220723379234e+002,-1.07422073569938e+002,7.96214000000000e-010,0.00000000000000e+000
1.25892541179417e+002,1.75648844449448e+002,-1.09720865672522e+002,7.96214000000000e-010,0.00000000000000e+000
1.58489319246112e+002,1.61265435897266e+002,-1.13711597419394e+002,7.96214000000000e-010,0.00000000000000e+000
1.99526231496888e+002,1.42845142136504e+002,-1.17426975479939e+002,7.96214000000000e-010,0.00000000000000e+000
2.51188643150958e+002,1.21081772039684e+002,-1.18747006833008e+002,7.96214000000000e-010,0.00000000000000e+000
3.16227766016839e+002,9.77222429829183e+001,-1.16053538648897e+002,7.96214000000000e-010,0.00000000000000e+000
3.98107170553498e+002,7.51088927412792e+001,-1.08896073449915e+002,7.96214000000000e-010,0.00000000000000e+000
5.01187233627273e+002,5.53075249021952e+001,-9.81204681055220e+001,7.96214000000000e-010,0.00000000000000e+000
6.30957344480194e+002,3.94369772782552e+001,-8.53330479582317e+001,7.96214000000000e-010,0.00000000000000e+000
7.94328234724283e+002,2.75964088894342e+001,-7.21562350302507e+001,7.96214000000000e-010,0.00000000000000e+000
1.00000000000000e+003,1.92278348453852e+001,-5.97617336829423e+001,7.96214000000000e-010,0.00000000000000e+000
1.25892541179417e+003,1.35388693916447e+001,-4.87802879896774e+001,7.96214000000000e-010,0.00000000000000e+000
1.58489319246112e+003,9.77567350168631e+000,-3.94241360427396e+001,7.96214000000000e-010,0.00000000000000e+000
1.99526231496888e+003,7.33402841965310e+000,-3.16531647002589e+001,7.96214000000000e-010,0.00000000000000e+000
2.51188643150959e+003,5.77234452073088e+000,-2.53051073731163e+001,7.96214000000000e-010,0.00000000000000e+000
3.16227766016839e+003,4.78450226946136e+000,-2.01758353662913e+001,7.96214000000000e-010,0.00000000000000e+000
3.98107170553498e+003,4.16485461679538e+000,-1.60613675469319e+001,7.96214000000000e-010,0.00000000000000e+000
5.01187233627273e+003,3.77822402109791e+000,-1.27767138480214e+001,7.96214000000000e-010,0.00000000000000e+000
6.30957344480195e+003,3.53746161461850e+000,-1.01626164483013e+001,7.96214000000000e-010,0.00000000000000e+000
7.94328234724283e+003,3.38739548251049e+000,-8.08638692949559e+000,7.96214000000000e-010,0.00000000000000e+000
1.00000000000000e+004,3.29357691851175e+000,-6.43986963565791e+000,7.96214000000000e-010,0.00000000000000e+000
1.25892541179417e+004,3.23463822959239e+000,-5.13614778695765e+000,7.96214000000000e-010,0.00000000000000e+000
1.58489319246112e+004,3.19731305097287e+000,-4.10598111825967e+000,7.96214000000000e-010,0.00000000000000e+000
1.99526231496889e+004,3.17329781605725e+000,-3.29452171952111e+000,7.96214000000000e-010,0.00000000000000e+000
2.51188643150959e+004,3.15730252861078e+000,-2.65852326800742e+000,7.96214000000000e-010,0.00000000000000e+000
3.16227766016839e+004,3.14583163205906e+000,-2.16406729265668e+000,7.96214000000000e-010,0.00000000000000e+000
3.98107170553498e+004,3.13639570681547e+000,-1.78474856041955e+000,7.96214000000000e-010,0.00000000000000e+000
5.01187233627274e+004,3.12696328122580e+000,-1.50023822575010e+000,7.96214000000000e-010,0.00000000000000e+000
6.30957344480195e+004,3.11552731921182e+000,-1.29514072052664e+000,7.96214000000000e-010,0.00000000000000e+000
7.94328234724284e+004,3.09969770340967e+000,-1.15805820371128e+000,7.96214000000000e-010,0.00000000000000e+000
1.00000000000000e+005,3.07625373570556e+000,-1.08076329766976e+000,7.96214000000000e-010,0.00000000000000e+000
1.25892541179417e+005,3.04061619368931e+000,-1.05734864785228e+000,7.96214000000000e-010,0.00000000000000e+000
1.58489319246112e+005,2.98625398774334e+000,-1.08316731400402e+000,7.96214000000000e-010,0.00000000000000e+000
1.99526231496889e+005,2.90417243951891e+000,-1.15331838367256e+000,7.96214000000000e-010,0.00000000000000e+000
2.51188643150959e+005,2.78289783588728e+000,-1.26044668701852e+000,7.96214000000000e-010,0.00000000000000e+000
3.16227766016839e+005,2.60977259411801e+000,-1.39191855942559e+000,7.96214000000000e-010,0.00000000000000e+000
3.98107170553499e+005,2.37461148512009e+000,-1.52731285361663e+000,7.96214000000000e-010,0.00000000000000e+000
5.01187233627274e+005,2.07597489453906e+000,-1.63858454195644e+000,7.96214000000000e-010,0.00000000000000e+000
6.30957344480196e+005,1.72758285389775e+000,-1.69577853101540e+000,7.96214000000000e-010,0.00000000000000e+000
7.94328234724285e+005,1.35922426571309e+000,-1.67805510710870e+000,7.96214000000000e-010,0.00000000000000e+000
1.00000000000000e+006,1.00813603352790e+000,-1.58351566984313e+000,7.96214000000000e-010,0.00000000000000e+000
1.25892541179417e+006,7.05087334429474e-001,-1.42957739608011e+000,7.96214000000000e-010,0.00000000000000e+000
1.58489319246112e+006,4.65092388866518e-001,-1.24349681513924e+000,7.96214000000000e-010,0.00000000000000e+000
1.99526231496889e+006,2.87670999399189e-001,-1.05100356420476e+000,7.96214000000000e-010,0.00000000000000e+000
2.51188643150959e+006,1.63071014257992e-001,-8.69962203858652e-001,7.96214000000000e-010,0.00000000000000e+000
3.16227766016839e+006,7.86887598443499e-002,-7.09710432491671e-001,7.96214000000000e-010,0.00000000000000e+000
3.98107170553499e+006,2.29414428819091e-002,-5.73264015368699e-001,7.96214000000000e-010,0.00000000000000e+000
5.01187233627275e+006,-1.32852078865770e-002,-4.59918880894646e-001,7.96214000000000e-010,0.00000000000000e+000
6.30957344480196e+006,-3.65706962183244e-002,-3.67203448963531e-001,7.96214000000000e-010,0.00000000000000e+000
7.94328234724285e+006,-5.14265123337782e-002,-2.92060890980704e-001,7.96214000000000e-010,0.00000000000000e+000
1.00000000000000e+007,-6.08488397895289e-002,-2.31463512969363e-001,7.96214000000000e-010,0.00000000000000e+000
1.25892541179417e+007,-6.67862154483806e-002,-1.82682889367060e-001,7.96214000000000e-010,0.00000000000000e+000
1.58489319246112e+007,-7.04857533389000e-002,-1.43375086560247e-001,7.96214000000000e-010,0.00000000000000e+000
1.99526231496889e+007,-7.27318432769628e-002,-1.11576451559237e-001,7.96214000000000e-010,0.00000000000000e+000
2.51188643150959e+007,-7.40029730707762e-002,-8.56619326716023e-002,7.96214000000000e-010,0.00000000000000e+000
3.16227766016839e+007,-7.45698935515684e-002,-6.42926298847285e-002,7.96214000000000e-010,0.00000000000000e+000
3.98107170553499e+007,-7.45524777807970e-002,-4.63662224439235e-002,7.96214000000000e-010,0.00000000000000e+000
5.01187233627275e+007,-7.39475257211386e-002,-3.09782027419085e-002,7.96214000000000e-010,0.00000000000000e+000
6.30957344480196e+007,-7.26369823306239e-002,-1.74001349939928e-002,7.96214000000000e-010,0.00000000000000e+000
7.94328234724286e+007,-7.03861519124937e-002,-5.08127432848510e-003,7.96214000000000e-010,0.00000000000000e+000
1.00000000000001e+008,-6.68455076184094e-002,6.31984698496518e-003,7.96214000000000e-010,0.00000000000000e+000
1.25892541179417e+008,-6.15797107470631e-002,1.68710067384092e-002,7.96214000000000e-010,0.00000000000000e+000
1.58489319246112e+008,-5.41608616590775e-002,2.62848559968998e-002,7.96214000000000e-010,0.00000000000000e+000
1.99526231496889e+008,-4.43585175630059e-002,3.38802824452687e-002,7.96214000000000e-010,0.00000000000000e+000
2.51188643150959e+008,-3.23956291239555e-002,3.86933172499975e-002,7.96214000000000e-010,0.00000000000000e+000
3.16227766016840e+008,-1.91141109865188e-002,3.98068233893686e-002,7.96214000000000e-010,0.00000000000000e+000
