Step,Information:,X=20p,Run:,6/20
1.25892541179418e+010,-1.49358756541005e-001,-9.93911222435421e-002,2.00000000000000e-011,0.00000000000000e+000
1.58489319246112e+010,-1.64952856345042e-001,-8.45525811998562e-002,2.00000000000000e-011,0.00000000000000e+000
1.99526231496889e+010,-1.75903695108927e-001,-7.02848337042452e-002,2.00000000000000e-011,0.00000000000000e+000
2.51188643150960e+010,-1.83318969929243e-001,-5.75075688309733e-002,2.00000000000000e-011,0.00000000000000e+000
3.16227766016840e+010,-1.88217513426825e-001,-4.65602222854966e-002,2.00000000000000e-011,0.00000000000000e+000
3.98107170553500e+010,-1.91400922144492e-001,-3.74384257206105e-002,2.00000000000000e-011,0.00000000000000e+000
5.01187233627276e+010,-1.93447769056846e-001,-2.99704022891323e-002,2.00000000000000e-011,0.00000000000000e+000
6.30957344480198e+010,-1.94754829694324e-001,-2.39240062042858e-002,2.00000000000000e-011,0.00000000000000e+000
7.94328234724287e+010,-1.95585827349613e-001,-1.90629348638742e-002,2.00000000000000e-011,0.00000000000000e+000
1.00000000000000e+011,-1.96112682420037e-001,-1.51721511994055e-002,2.00000000000000e-011,0.00000000000000e+000
