Step,Information:,X=126.191p,Run:,10/20
1.00000000000000e-001,7.46302590891722e+001,-6.29184395787828e+000,-1.97979432361381e+002,0.00000000000000e+000
1.25892541179417e-001,7.45972963166838e+001,-7.90001590504601e+000,-1.97979432361381e+002,0.00000000000000e+000
1.58489319246111e-001,7.45455627037672e+001,-9.90422513741175e+000,-1.97979432361381e+002,0.00000000000000e+000
1.99526231496888e-001,7.44648165162057e+001,-1.23877661496667e+001,-1.97979432361381e+002,0.00000000000000e+000
2.51188643150958e-001,7.43398507423471e+001,-1.54383768413047e+001,-1.97979432361381e+002,0.00000000000000e+000
3.16227766016838e-001,7.41489017747321e+001,-1.91361862312857e+001,-1.97979432361381e+002,0.00000000000000e+000
3.98107170553497e-001,7.38625393144524e+001,-2.35318450422865e+001,-1.97979432361381e+002,0.00000000000000e+000
5.01187233627272e-001,7.34442758839872e+001,-2.86141557356136e+001,-1.97979432361381e+002,0.00000000000000e+000
6.30957344480193e-001,7.28545455110818e+001,-3.42741054780231e+001,-1.97979432361381e+002,0.00000000000000e+000
7.94328234724282e-001,7.20588570554770e+001,-4.02839540846211e+001,-1.97979432361381e+002,0.00000000000000e+000
1.00000000000000e+000,7.10380435835082e+001,-4.63150284975689e+001,-1.97979432361381e+002,0.00000000000000e+000
1.25892541179417e+000,6.97953299629454e+001,-5.20004849323025e+001,-1.97979432361381e+002,0.00000000000000e+000
1.58489319246111e+000,6.83555736643183e+001,-5.70152379624147e+001,-1.97979432361381e+002,0.00000000000000e+000
1.99526231496888e+000,6.67573653785942e+001,-6.11299279951478e+001,-1.97979432361381e+002,0.00000000000000e+000
2.51188643150958e+000,6.50433053561575e+001,-6.42183170669314e+001,-1.97979432361381e+002,0.00000000000000e+000
3.16227766016838e+000,6.32533057473408e+001,-6.62305483488145e+001,-1.97979432361381e+002,0.00000000000000e+000
3.98107170553498e+000,6.14223256151232e+001,-6.71569668081760e+001,-1.97979432361381e+002,0.00000000000000e+000
5.01187233627273e+000,5.95814558565041e+001,-6.69998992116274e+001,-1.97979432361381e+002,0.00000000000000e+000
6.30957344480194e+000,5.77607193319886e+001,-6.57602569201799e+001,-1.97979432361381e+002,0.00000000000000e+000
7.94328234724282e+000,5.59922558407844e+001,-6.34403733694462e+001,-1.97979432361381e+002,0.00000000000000e+000
1.00000000000000e+001,5.43127085261798e+001,-6.00628890183357e+001,-1.97979432361381e+002,0.00000000000000e+000
1.25892541179417e+001,5.27633597031386e+001,-5.57030517136328e+001,-1.97979432361381e+002,0.00000000000000e+000
1.58489319246112e+001,5.13864047600243e+001,-5.05244189265981e+001,-1.97979432361381e+002,0.00000000000000e+000
1.99526231496888e+001,5.02168878750014e+001,-4.47969643078326e+001,-1.97979432361381e+002,0.00000000000000e+000
2.51188643150958e+001,4.92729190732766e+001,-3.88741672306931e+001,-1.97979432361381e+002,0.00000000000000e+000
3.16227766016838e+001,4.85497315268346e+001,-3.31265053126391e+001,-1.97979432361381e+002,0.00000000000000e+000
3.98107170553498e+001,4.80218078339708e+001,-2.78628618199343e+001,-1.97979432361381e+002,0.00000000000000e+000
5.01187233627273e+001,4.76516796381987e+001,-2.32820967465248e+001,-1.97979432361381e+002,0.00000000000000e+000
6.30957344480194e+001,4.73999078557895e+001,-1.94711058769935e+001,-1.97979432361381e+002,0.00000000000000e+000
7.94328234724283e+001,4.72318274337207e+001,-1.64343192285151e+001,-1.97979432361381e+002,0.00000000000000e+000
1.00000000000000e+002,4.71201427751072e+001,-1.41308526381925e+001,-1.97979432361381e+002,0.00000000000000e+000
1.25892541179417e+002,4.70446677967245e+001,-1.25046977704413e+001,-1.97979432361381e+002,0.00000000000000e+000
1.58489319246112e+002,4.69907763144194e+001,-1.15042900634146e+001,-1.97979432361381e+002,0.00000000000000e+000
1.99526231496888e+002,4.69475457608368e+001,-1.10933863377854e+001,-1.97979432361381e+002,0.00000000000000e+000
2.51188643150958e+002,4.69059872121711e+001,-1.12563157998713e+001,-1.97979432361381e+002,0.00000000000000e+000
3.16227766016839e+002,4.68574001140342e+001,-1.19998594734765e+001,-1.97979432361381e+002,0.00000000000000e+000
3.98107170553498e+002,4.67917308291497e+001,-1.33527200242700e+001,-1.97979432361381e+002,0.00000000000000e+000
