Step,Information:,X=2p,Run:,1/20
6.30957344480194e+002,4.69874652537394e+001,7.54730595860065e-001,-2.33979400086720e+002,0.00000000000000e+000
7.94328234724283e+002,4.70087934306598e+001,1.77510392846718e+000,-2.33979400086720e+002,0.00000000000000e+000
1.00000000000000e+003,4.70426822072099e+001,2.85368978629913e+000,-2.33979400086720e+002,0.00000000000000e+000
1.25892541179417e+003,4.70937500214639e+001,4.01825378994459e+000,-2.33979400086720e+002,0.00000000000000e+000
1.58489319246112e+003,4.71672967730868e+001,5.28293821082277e+000,-2.33979400086720e+002,0.00000000000000e+000
1.99526231496888e+003,4.72680078926151e+001,6.64577288827436e+000,-2.33979400086720e+002,0.00000000000000e+000
2.51188643150959e+003,4.73980534116814e+001,8.09382431238187e+000,-2.33979400086720e+002,0.00000000000000e+000
3.16227766016839e+003,4.75558345575665e+001,9.62098956021411e+000,-2.33979400086720e+002,0.00000000000000e+000
3.98107170553498e+003,4.77374223326780e+001,1.12532395410274e+001,-2.33979400086720e+002,0.00000000000000e+000
5.01187233627273e+003,4.79414095059672e+001,1.30623906637516e+001,-2.33979400086720e+002,0.00000000000000e+000
6.30957344480195e+003,4.81748377919804e+001,1.51511379407491e+001,-2.33979400086720e+002,0.00000000000000e+000
7.94328234724283e+003,4.84566525800565e+001,1.76120908648190e+001,-2.33979400086720e+002,0.00000000000000e+000
1.00000000000000e+004,4.88170473260636e+001,2.04775536458174e+001,-2.33979400086720e+002,0.00000000000000e+000
1.25892541179417e+004,4.92928460664319e+001,2.36734800919698e+001,-2.33979400086720e+002,0.00000000000000e+000
1.58489319246112e+004,4.99190414443750e+001,2.69878044939466e+001,-2.33979400086720e+002,0.00000000000000e+000
1.99526231496889e+004,5.07170894991481e+001,3.00702508221263e+001,-2.33979400086720e+002,0.00000000000000e+000
2.51188643150959e+004,5.16832931912717e+001,3.24816204129414e+001,-2.33979400086720e+002,0.00000000000000e+000
3.16227766016839e+004,5.27829678352466e+001,3.37880179415797e+001,-2.33979400086720e+002,0.00000000000000e+000
3.98107170553498e+004,5.39540453270897e+001,3.36647151182967e+001,-2.33979400086720e+002,0.00000000000000e+000
5.01187233627274e+004,5.51186482236339e+001,3.19695092045898e+001,-2.33979400086720e+002,0.00000000000000e+000
6.30957344480195e+004,5.61983513407723e+001,2.87664660030611e+001,-2.33979400086720e+002,0.00000000000000e+000
7.94328234724284e+004,5.71291938105281e+001,2.42972783525687e+001,-2.33979400086720e+002,0.00000000000000e+000
1.00000000000000e+005,5.78724681143739e+001,1.89042740066693e+001,-2.33979400086720e+002,0.00000000000000e+000
1.25892541179417e+005,5.84170535769405e+001,1.29264269281803e+001,-2.33979400086720e+002,0.00000000000000e+000
1.58489319246112e+005,5.87721390464986e+001,6.61063982415733e+000,-2.33979400086720e+002,0.00000000000000e+000
1.99526231496889e+005,5.89544565938550e+001,7.42884866854108e-002,-2.33979400086720e+002,0.00000000000000e+000
2.51188643150959e+005,5.89762099064266e+001,-6.67697561308187e+000,-2.33979400086720e+002,0.00000000000000e+000
3.16227766016839e+005,5.88375842392119e+001,-1.36962481913975e+001,-2.33979400086720e+002,0.00000000000000e+000
3.98107170553499e+005,5.85248702375141e+001,-2.10293060819409e+001,-2.33979400086720e+002,0.00000000000000e+000
5.01187233627274e+005,5.80141960778157e+001,-2.86524172205910e+001,-2.33979400086720e+002,0.00000000000000e+000
6.30957344480196e+005,5.72803935508910e+001,-3.64327436657404e+001,-2.33979400086720e+002,0.00000000000000e+000
7.94328234724285e+005,5.63085267622632e+001,-4.41328247309489e+001,-2.33979400086720e+002,0.00000000000000e+000
1.00000000000000e+006,5.51027432071482e+001,-5.14661101562563e+001,-2.33979400086720e+002,0.00000000000000e+000
1.25892541179417e+006,5.36873151380788e+001,-5.81777568522357e+001,-2.33979400086720e+002,0.00000000000000e+000
1.58489319246112e+006,5.20997643936421e+001,-6.41059349227309e+001,-2.33979400086720e+002,0.00000000000000e+000
1.99526231496889e+006,5.03810659024653e+001,-6.91977703168013e+001,-2.33979400086720e+002,0.00000000000000e+000
2.51188643150959e+006,4.85681035022560e+001,-7.34882393290600e+001,-2.33979400086720e+002,0.00000000000000e+000
3.16227766016839e+006,4.66902110133471e+001,-7.70658103186623e+001,-2.33979400086720e+002,0.00000000000000e+000
3.98107170553499e+006,4.47688827665976e+001,-8.00425204347227e+001,-2.33979400086720e+002,0.00000000000000e+000
5.01187233627275e+006,4.28190311274207e+001,-8.25345695552045e+001,-2.33979400086720e+002,0.00000000000000e+000
6.30957344480196e+006,4.08506204213772e+001,-8.46524331676967e+001,-2.33979400086720e+002,0.00000000000000e+000
7.94328234724285e+006,3.88701163105863e+001,-8.64974143185586e+001,-2.33979400086720e+002,0.00000000000000e+000
1.00000000000000e+007,3.68815818990852e+001,-8.81619094043085e+001,-2.33979400086720e+002,0.00000000000000e+000
1.25892541179417e+007,3.48874285471651e+001,-8.97316043317309e+001,-2.33979400086720e+002,0.00000000000000e+000
1.58489319246112e+007,3.28888808368395e+001,-9.12886163970490e+001,-2.33979400086720e+002,0.00000000000000e+000
1.99526231496889e+007,3.08862101532981e+001,-9.29151113483479e+001,-2.33979400086720e+002,0.00000000000000e+000
2.51188643150959e+007,2.88787652076047e+001,-9.46971961885219e+001,-2.33979400086720e+002,0.00000000000000e+000
3.16227766016839e+007,2.68647959808347e+001,-9.67289685895881e+001,-2.33979400086720e+002,0.00000000000000e+000
3.98107170553499e+007,2.48410399549098e+001,-9.91165184394476e+001,-2.33979400086720e+002,0.00000000000000e+000
5.01187233627275e+007,2.28020280411563e+001,-1.01981463825604e+002,-2.33979400086720e+002,0.00000000000000e+000
6.30957344480196e+007,2.07390788747731e+001,-1.05463360773561e+002,-2.33979400086720e+002,0.00000000000000e+000
7.94328234724286e+007,1.86389728850055e+001,-1.09720094030738e+002,-2.33979400086720e+002,0.00000000000000e+000
1.00000000000001e+008,1.64823450308856e+001,-1.14924900929213e+002,-2.33979400086720e+002,0.00000000000000e+000
1.25892541179417e+008,1.42420389385477e+001,-1.21257989054792e+002,-2.33979400086720e+002,0.00000000000000e+000
1.58489319246112e+008,1.18822042302322e+001,-1.28891371332142e+002,-2.33979400086720e+002,0.00000000000000e+000
1.99526231496889e+008,9.35968571255155e+000,-1.37970960590332e+002,-2.33979400086720e+002,0.00000000000000e+000
2.51188643150959e+008,6.62958786693843e+000,-1.48612614084831e+002,-2.33979400086720e+002,0.00000000000000e+000
3.16227766016840e+008,3.65598412832258e+000,-1.60944493986715e+002,-2.33979400086720e+002,0.00000000000000e+000
3.98107170553499e+008,4.27657604239831e-001,-1.75231214093353e+002,-2.33979400086720e+002,0.00000000000000e+000
5.01187233627275e+008,-3.01645387070978e+000,1.67917022296098e+002,-2.33979400086720e+002,0.00000000000000e+000
6.30957344480197e+008,-6.52867754239878e+000,1.47371374731135e+002,-2.33979400086720e+002,0.00000000000000e+000
7.94328234724286e+008,-9.73118215259719e+000,1.21920914715979e+002,-2.33979400086720e+002,0.00000000000000e+000
1.00000000000001e+009,-1.19974402386097e+001,9.24483431677105e+001,-2.33979400086720e+002,0.00000000000000e+000
1.25892541179417e+009,-1.30055428773107e+001,6.35554395933989e+001,-2.33979400086720e+002,0.00000000000000e+000
1.58489319246112e+009,-1.31733826393382e+001,3.91025558439214e+001,-2.33979400086720e+002,0.00000000000000e+000
1.99526231496889e+009,-1.30477439877088e+001,1.90457067570865e+001,-2.33979400086720e+002,0.00000000000000e+000
2.51188643150960e+009,-1.28994933212119e+001,1.77112580830584e+000,-2.33979400086720e+002,0.00000000000000e+000
3.16227766016840e+009,-1.28141694255623e+001,-1.41435231814169e+001,-2.33979400086720e+002,0.00000000000000e+000
3.98107170553500e+009,-1.28086002620286e+001,-2.96302821216094e+001,-2.33979400086720e+002,0.00000000000000e+000
5.01187233627275e+009,-1.28785864237634e+001,-4.51881996399972e+001,-2.33979400086720e+002,0.00000000000000e+000
6.30957344480197e+009,-1.30112706086810e+001,-6.09376930746093e+001,-2.33979400086720e+002,0.00000000000000e+000
7.94328234724287e+009,-1.31864120398910e+001,-7.66692160615093e+001,-2.33979400086720e+002,0.00000000000000e+000
1.00000000000001e+010,-1.33781900161617e+001,-9.19399813887290e+001,-2.33979400086720e+002,0.00000000000000e+000
1.25892541179418e+010,-1.35611977448711e+001,-1.06230122737046e+002,-2.33979400086720e+002,0.00000000000000e+000
1.58489319246112e+010,-1.37174939592543e+001,-1.19105712420262e+002,-2.33979400086720e+002,0.00000000000000e+000
1.99526231496889e+010,-1.38396887862894e+001,-1.30318521212006e+002,-2.33979400086720e+002,0.00000000000000e+000
2.51188643150960e+010,-1.39290132017904e+001,-1.39817250298407e+002,-2.33979400086720e+002,0.00000000000000e+000
3.16227766016840e+010,-1.39912073460032e+001,-1.47698606785795e+002,-2.33979400086720e+002,0.00000000000000e+000
3.98107170553500e+010,-1.40330712644162e+001,-1.54142247435703e+002,-2.33979400086720e+002,0.00000000000000e+000
5.01187233627276e+010,-1.40606159027117e+001,-1.59357661565265e+002,-2.33979400086720e+002,0.00000000000000e+000
6.30957344480198e+010,-1.40784691501713e+001,-1.63550820353304e+002,-2.33979400086720e+002,0.00000000000000e+000
7.94328234724287e+010,-1.40899287281336e+001,-1.66907414787081e+002,-2.33979400086720e+002,0.00000000000000e+000
1.00000000000000e+011,-1.40972384925578e+001,-1.69586799220940e+002,-2.33979400086720e+002,0.00000000000000e+000
