Step,Information:,X=3.16979n,Run:,17/20
2.51188643150959e+004,3.18340169183996e-001,-4.06639831229347e+001,-1.69979390180643e+002,0.00000000000000e+000
3.16227766016839e+004,-3.57759941433294e-001,-3.50317135112137e+001,-1.69979390180643e+002,0.00000000000000e+000
3.98107170553498e+004,-8.48114860933253e-001,-3.01172241676792e+001,-1.69979390180643e+002,0.00000000000000e+000
5.01187233627274e+004,-1.19269535372457e+000,-2.60997719259485e+001,-1.69979390180643e+002,0.00000000000000e+000
6.30957344480195e+004,-1.43180219168887e+000,-2.30610296551582e+001,-1.69979390180643e+002,0.00000000000000e+000
7.94328234724284e+004,-1.60071546385900e+000,-2.10188783221051e+001,-1.69979390180643e+002,0.00000000000000e+000
1.00000000000000e+005,-1.72842581344049e+000,-1.99639126684416e+001,-1.69979390180643e+002,0.00000000000000e+000
1.25892541179417e+005,-1.83899712790173e+000,-1.98865360743796e+001,-1.69979390180643e+002,0.00000000000000e+000
1.58489319246112e+005,-1.95415112410544e+000,-2.07919018728165e+001,-1.69979390180643e+002,0.00000000000000e+000
1.99526231496889e+005,-2.09623436038053e+000,-2.27034875130753e+001,-1.69979390180643e+002,0.00000000000000e+000
2.51188643150959e+005,-2.29107522801701e+000,-2.56557071075398e+001,-1.69979390180643e+002,0.00000000000000e+000
3.16227766016839e+005,-2.57013260392922e+000,-2.96747573654592e+001,-1.69979390180643e+002,0.00000000000000e+000
3.98107170553499e+005,-2.97083552301520e+000,-3.47478607317898e+001,-1.69979390180643e+002,0.00000000000000e+000
5.01187233627274e+005,-3.53354035855631e+000,-4.07871661350404e+001,-1.69979390180643e+002,0.00000000000000e+000
6.30957344480196e+005,-4.29410645909834e+000,-4.76057094622143e+001,-1.69979390180643e+002,0.00000000000000e+000
7.94328234724285e+005,-5.27368167715388e+000,-5.49296223189653e+001,-1.69979390180643e+002,0.00000000000000e+000
1.00000000000000e+006,-6.47065786188398e+000,-6.24568975728881e+001,-1.69979390180643e+002,0.00000000000000e+000
1.25892541179417e+006,-7.85986363668277e+000,-6.99393614459382e+001,-1.69979390180643e+002,0.00000000000000e+000
1.58489319246112e+006,-9.39917000239662e+000,-7.72438789010782e+001,-1.69979390180643e+002,0.00000000000000e+000
1.99526231496889e+006,-1.10385641091540e+001,-8.43660536742736e+001,-1.69979390180643e+002,0.00000000000000e+000
2.51188643150959e+006,-1.27265507867864e+001,-9.14027433192143e+001,-1.69979390180643e+002,0.00000000000000e+000
3.16227766016839e+006,-1.44122471292743e+001,-9.85044274656722e+001,-1.69979390180643e+002,0.00000000000000e+000
3.98107170553499e+006,-1.60447191204086e+001,-1.05822256656961e+002,-1.69979390180643e+002,0.00000000000000e+000
5.01187233627275e+006,-1.75724564240758e+001,-1.13455440224416e+002,-1.69979390180643e+002,0.00000000000000e+000
6.30957344480196e+006,-1.89458254906321e+001,-1.21405166309678e+002,-1.69979390180643e+002,0.00000000000000e+000
7.94328234724285e+006,-2.01238382308264e+001,-1.29550870266408e+002,-1.69979390180643e+002,0.00000000000000e+000
1.00000000000000e+007,-2.10832494768034e+001,-1.37669667890834e+002,-1.69979390180643e+002,0.00000000000000e+000
1.25892541179417e+007,-2.18246486122735e+001,-1.45502770300350e+002,-1.69979390180643e+002,0.00000000000000e+000
1.58489319246112e+007,-2.23708993240951e+001,-1.52839402601056e+002,-1.69979390180643e+002,0.00000000000000e+000
1.99526231496889e+007,-2.27586637878114e+001,-1.59574684253385e+002,-1.69979390180643e+002,0.00000000000000e+000
2.51188643150959e+007,-2.30283045594984e+001,-1.65721279141868e+002,-1.69979390180643e+002,0.00000000000000e+000
3.16227766016839e+007,-2.32169025153888e+001,-1.71387361604436e+002,-1.69979390180643e+002,0.00000000000000e+000
3.98107170553499e+007,-2.33556889043310e+001,-1.76744742720653e+002,-1.69979390180643e+002,0.00000000000000e+000
5.01187233627275e+007,-2.34707679773333e+001,1.77997310411832e+002,-1.69979390180643e+002,0.00000000000000e+000
6.30957344480196e+007,-2.35855568506308e+001,1.72608535002541e+002,-1.69979390180643e+002,0.00000000000000e+000
7.94328234724286e+007,-2.37238892557813e+001,1.66846715575537e+002,-1.69979390180643e+002,0.00000000000000e+000
1.00000000000001e+008,-2.39133011045452e+001,1.60463422997158e+002,-1.69979390180643e+002,0.00000000000000e+000
1.25892541179417e+008,-2.41882096235782e+001,1.53210441129078e+002,-1.69979390180643e+002,0.00000000000000e+000
1.58489319246112e+008,-2.45923457524030e+001,1.44848672972211e+002,-1.69979390180643e+002,0.00000000000000e+000
1.99526231496889e+008,-2.51790598742090e+001,1.35153609272764e+002,-1.69979390180643e+002,0.00000000000000e+000
2.51188643150959e+008,-2.60075678065993e+001,1.23894308302505e+002,-1.69979390180643e+002,0.00000000000000e+000
3.16227766016840e+008,-2.71330562864800e+001,1.10736841419448e+002,-1.69979390180643e+002,0.00000000000000e+000
3.98107170553499e+008,-2.85850232547531e+001,9.49993634918774e+001,-1.69979390180643e+002,0.00000000000000e+000
5.01187233627275e+008,-3.03042246433047e+001,7.52174548424062e+001,-1.69979390180643e+002,0.00000000000000e+000
6.30957344480197e+008,-3.19380728553006e+001,4.89813258113067e+001,-1.69979390180643e+002,0.00000000000000e+000
7.94328234724286e+008,-3.25314816583817e+001,1.58296159976137e+001,-1.69979390180643e+002,0.00000000000000e+000
1.00000000000001e+009,-3.13214390728435e+001,-1.69696254022067e+001,-1.69979390180643e+002,0.00000000000000e+000
1.25892541179417e+009,-2.90388601011589e+001,-4.23009880894538e+001,-1.69979390180643e+002,0.00000000000000e+000
1.58489319246112e+009,-2.65954435637673e+001,-6.08969476651763e+001,-1.69979390180643e+002,0.00000000000000e+000
1.99526231496889e+009,-2.43195769913145e+001,-7.54866909057733e+001,-1.69979390180643e+002,0.00000000000000e+000
2.51188643150960e+009,-2.22777618699496e+001,-8.78970475458052e+001,-1.69979390180643e+002,0.00000000000000e+000
3.16227766016840e+009,-2.04799071360431e+001,-9.91192640062642e+001,-1.69979390180643e+002,0.00000000000000e+000
3.98107170553500e+009,-1.89334049920505e+001,-1.09630038589381e+002,-1.69979390180643e+002,0.00000000000000e+000
5.01187233627275e+009,-1.76470301817197e+001,-1.19574731173535e+002,-1.69979390180643e+002,0.00000000000000e+000
6.30957344480197e+009,-1.66215226531130e+001,-1.28886550490034e+002,-1.69979390180643e+002,0.00000000000000e+000
7.94328234724287e+009,-1.58412794221039e+001,-1.37400258551430e+002,-1.69979390180643e+002,0.00000000000000e+000
1.00000000000001e+010,-1.52739227822218e+001,-1.44958165660497e+002,-1.69979390180643e+002,0.00000000000000e+000
1.25892541179418e+010,-1.48773028121079e+001,-1.51477693619902e+002,-1.69979390180643e+002,0.00000000000000e+000
1.58489319246112e+010,-1.46085906783584e+001,-1.56966845683247e+002,-1.69979390180643e+002,0.00000000000000e+000
1.99526231496889e+010,-1.44307163465176e+001,-1.61503379303162e+002,-1.69979390180643e+002,0.00000000000000e+000
2.51188643150960e+010,-1.43148810392402e+001,-1.65202941987255e+002,-1.69979390180643e+002,0.00000000000000e+000
3.16227766016840e+010,-1.42402784090559e+001,-1.68192457017122e+002,-1.69979390180643e+002,0.00000000000000e+000
3.98107170553500e+010,-1.41925822883300e+001,-1.70593512704637e+002,-1.69979390180643e+002,0.00000000000000e+000
5.01187233627276e+010,-1.41622335313855e+001,-1.72514272701350e+002,-1.69979390180643e+002,0.00000000000000e+000
6.30957344480198e+010,-1.41429819515449e+001,-1.74046867955156e+002,-1.69979390180643e+002,0.00000000000000e+000
7.94328234724287e+010,-1.41307937196395e+001,-1.75267732189637e+002,-1.69979390180643e+002,0.00000000000000e+000
1.00000000000000e+011,-1.41230869250212e+001,-1.76239253672116e+002,-1.69979390180643e+002,0.00000000000000e+000
