Step,Information:,X=12.6191p,Run:,5/20
1.00000000000000e-001,7.46302778910807e+001,-6.28795819735879e+000,-2.17979432361381e+002,0.00000000000000e+000
1.25892541179417e-001,7.45973258902029e+001,-7.89513430057184e+000,-2.17979432361381e+002,0.00000000000000e+000
1.58489319246111e-001,7.45456090190690e+001,-9.89809967242961e+000,-2.17979432361381e+002,0.00000000000000e+000
1.99526231496888e-001,7.44648885675384e+001,-1.23800935653078e+001,-2.17979432361381e+002,0.00000000000000e+000
2.51188643150958e-001,7.43399616937770e+001,-1.54287916857042e+001,-2.17979432361381e+002,0.00000000000000e+000
3.16227766016838e-001,7.41490700490651e+001,-1.91242566124949e+001,-2.17979432361381e+002,0.00000000000000e+000
3.98107170553497e-001,7.38627889746238e+001,-2.35170720684213e+001,-2.17979432361381e+002,0.00000000000000e+000
5.01187233627272e-001,7.34446351951734e+001,-2.85959740527574e+001,-2.17979432361381e+002,0.00000000000000e+000
6.30957344480193e-001,7.28550425760381e+001,-3.42518744829533e+001,-2.17979432361381e+002,0.00000000000000e+000
7.94328234724282e-001,7.20595127588333e+001,-4.02569210085583e+001,-2.17979432361381e+002,0.00000000000000e+000
1.00000000000000e+000,7.10388647004276e+001,-4.62822472109334e+001,-2.17979432361381e+002,0.00000000000000e+000
1.25892541179417e+000,6.97963067018069e+001,-5.19606952584586e+001,-2.17979432361381e+002,0.00000000000000e+000
1.58489319246111e+000,6.83566834409267e+001,-5.69667322182958e+001,-2.17979432361381e+002,0.00000000000000e+000
1.99526231496888e+000,6.67585802033371e+001,-6.10704273119496e+001,-2.17979432361381e+002,0.00000000000000e+000
2.51188643150958e+000,6.50445986082196e+001,-6.41448539676338e+001,-2.17979432361381e+002,0.00000000000000e+000
3.16227766016838e+000,6.32546560850579e+001,-6.61393326174688e+001,-2.17979432361381e+002,0.00000000000000e+000
3.98107170553498e+000,6.14237182592557e+001,-6.70432103241127e+001,-2.17979432361381e+002,0.00000000000000e+000
5.01187233627273e+000,5.95828825108156e+001,-6.68575819135173e+001,-2.17979432361381e+002,0.00000000000000e+000
6.30957344480194e+000,5.77621778823886e+001,-6.55818200280735e+001,-2.17979432361381e+002,0.00000000000000e+000
7.94328234724282e+000,5.59937505674906e+001,-6.32163250997397e+001,-2.17979432361381e+002,0.00000000000000e+000
1.00000000000000e+001,5.43142513148996e+001,-5.97813037995741e+001,-2.17979432361381e+002,0.00000000000000e+000
1.25892541179417e+001,5.27649727304829e+001,-5.53489377989522e+001,-2.17979432361381e+002,0.00000000000000e+000
1.58489319246112e+001,5.13881253290031e+001,-5.00789217984795e+001,-2.17979432361381e+002,0.00000000000000e+000
1.99526231496888e+001,5.02187764852571e+001,-4.42363642439966e+001,-2.17979432361381e+002,0.00000000000000e+000
2.51188643150958e+001,4.92750724837693e+001,-3.81686184312411e+001,-2.17979432361381e+002,0.00000000000000e+000
3.16227766016838e+001,4.85523036338598e+001,-3.22384505690732e+001,-2.17979432361381e+002,0.00000000000000e+000
3.98107170553498e+001,4.80250428641707e+001,-2.67450403156871e+001,-2.17979432361381e+002,0.00000000000000e+000
5.01187233627273e+001,4.76559647980375e+001,-2.18750427929214e+001,-2.17979432361381e+002,0.00000000000000e+000
6.30957344480194e+001,4.74058567410190e+001,-1.77000130861656e+001,-2.17979432361381e+002,0.00000000000000e+000
7.94328234724283e+001,4.72404120490476e+001,-1.42051184404614e+001,-2.17979432361381e+002,0.00000000000000e+000
1.00000000000000e+002,4.71329022746508e+001,-1.13253251888506e+001,-2.17979432361381e+002,0.00000000000000e+000
1.25892541179417e+002,4.70640380350439e+001,-8.97442435314887e+000,-2.17979432361381e+002,0.00000000000000e+000
1.58489319246112e+002,4.70206089235772e+001,-7.06323280070788e+000,-2.17979432361381e+002,0.00000000000000e+000
1.99526231496888e+002,4.69939227637349e+001,-5.50894559635653e+000,-2.17979432361381e+002,0.00000000000000e+000
2.51188643150958e+002,4.69784920185502e+001,-4.23884939089736e+000,-2.17979432361381e+002,0.00000000000000e+000
3.16227766016839e+002,4.69710822435218e+001,-3.19100652342757e+000,-2.17979432361381e+002,0.00000000000000e+000
3.98107170553498e+002,4.69700980328553e+001,-2.31362677712312e+000,-2.17979432361381e+002,0.00000000000000e+000
