Step,Information:,X=5.02377n,Run:,18/20
1.00000000000000e+003,2.02357342787092e+001,-8.57556621539441e+001,-1.65979405036760e+002,0.00000000000000e+000
1.25892541179417e+003,1.82442933938453e+001,-8.53528690346561e+001,-1.65979405036760e+002,0.00000000000000e+000
1.58489319246112e+003,1.62553165096455e+001,-8.47038369272447e+001,-1.65979405036760e+002,0.00000000000000e+000
1.99526231496888e+003,1.42712725862410e+001,-8.37751681434110e+001,-1.65979405036760e+002,0.00000000000000e+000
2.51188643150959e+003,1.22957309833045e+001,-8.25205760793362e+001,-1.65979405036760e+002,0.00000000000000e+000
3.16227766016839e+003,1.03340634092796e+001,-8.08805176956902e+001,-1.65979405036760e+002,0.00000000000000e+000
3.98107170553498e+003,8.39438638850147e+000,-7.87829237522518e+001,-1.65979405036760e+002,0.00000000000000e+000
5.01187233627273e+003,6.48880369445480e+000,-7.61462432554139e+001,-1.65979405036760e+002,0.00000000000000e+000
6.30957344480195e+003,4.63492986267035e+000,-7.28870046830156e+001,-1.65979405036760e+002,0.00000000000000e+000
7.94328234724283e+003,2.85740339954439e+000,-6.89351229529179e+001,-1.65979405036760e+002,0.00000000000000e+000
1.00000000000000e+004,1.18855852647004e+000,-6.42597902772661e+001,-1.65979405036760e+002,0.00000000000000e+000
1.25892541179417e+004,-3.33221995958990e-001,-5.89045681524137e+001,-1.65979405036760e+002,0.00000000000000e+000
1.58489319246112e+004,-1.66903210255889e+000,-5.30205006230652e+001,-1.65979405036760e+002,0.00000000000000e+000
1.99526231496889e+004,-2.78879398148760e+000,-4.68749402907506e+001,-1.65979405036760e+002,0.00000000000000e+000
2.51188643150959e+004,-3.68097948215599e+000,-4.08158241774654e+001,-1.65979405036760e+002,0.00000000000000e+000
3.16227766016839e+004,-4.35700561652406e+000,-3.51974781818486e+001,-1.65979405036760e+002,0.00000000000000e+000
3.98107170553498e+004,-4.84728270247757e+000,-3.03057633083724e+001,-1.65979405036760e+002,0.00000000000000e+000
5.01187233627274e+004,-5.19176505349101e+000,-2.63211359088310e+001,-1.65979405036760e+002,0.00000000000000e+000
6.30957344480195e+004,-5.43073240305484e+000,-2.33270083018184e+001,-1.65979405036760e+002,0.00000000000000e+000
7.94328234724284e+004,-5.59943480157336e+000,-2.13436293645978e+001,-1.65979405036760e+002,0.00000000000000e+000
1.00000000000000e+005,-5.72681743219304e+000,-2.03647124012386e+001,-1.65979405036760e+002,0.00000000000000e+000
1.25892541179417e+005,-5.83687353998645e+000,-2.03846905026257e+001,-1.65979405036760e+002,0.00000000000000e+000
1.58489319246112e+005,-5.95121385590299e+000,-2.14138624726404e+001,-1.65979405036760e+002,0.00000000000000e+000
1.99526231496889e+005,-6.09200985343984e+000,-2.34822216939677e+001,-1.65979405036760e+002,0.00000000000000e+000
2.51188643150959e+005,-6.28481344414461e+000,-2.66323775322043e+001,-1.65979405036760e+002,0.00000000000000e+000
3.16227766016839e+005,-6.56064718904847e+000,-3.09007620763923e+001,-1.65979405036760e+002,0.00000000000000e+000
3.98107170553499e+005,-6.95625287519664e+000,-3.62872686064055e+001,-1.65979405036760e+002,0.00000000000000e+000
5.01187233627274e+005,-7.51090801709008e+000,-4.27195317825509e+001,-1.65979405036760e+002,0.00000000000000e+000
6.30957344480196e+005,-8.25878759208340e+000,-5.00291343675926e+001,-1.65979405036760e+002,0.00000000000000e+000
7.94328234724285e+005,-9.21843264522186e+000,-5.79636832849283e+001,-1.65979405036760e+002,0.00000000000000e+000
1.00000000000000e+006,-1.03842565467673e+001,-6.62445864809658e+001,-1.65979405036760e+002,0.00000000000000e+000
1.25892541179417e+006,-1.17251499220336e+001,-7.46463261320576e+001,-1.65979405036760e+002,0.00000000000000e+000
1.58489319246112e+006,-1.31904329380667e+001,-8.30518935196404e+001,-1.65979405036760e+002,0.00000000000000e+000
1.99526231496889e+006,-1.47184763306369e+001,-9.14559058869531e+001,-1.65979405036760e+002,0.00000000000000e+000
2.51188643150959e+006,-1.62434735041087e+001,-9.99206044279997e+001,-1.65979405036760e+002,0.00000000000000e+000
3.16227766016839e+006,-1.76997786044411e+001,-1.08508075431879e+002,-1.65979405036760e+002,0.00000000000000e+000
3.98107170553499e+006,-1.90263818743180e+001,-1.17213740122952e+002,-1.65979405036760e+002,0.00000000000000e+000
5.01187233627275e+006,-2.01739280759525e+001,-1.25926248958252e+002,-1.65979405036760e+002,0.00000000000000e+000
6.30957344480196e+006,-2.11133073923814e+001,-1.34436400812157e+002,-1.65979405036760e+002,0.00000000000000e+000
7.94328234724285e+006,-2.18410646075897e+001,-1.42497628177355e+002,-1.65979405036760e+002,0.00000000000000e+000
1.00000000000000e+007,-2.23772145587938e+001,-1.49906824831327e+002,-1.65979405036760e+002,0.00000000000000e+000
1.25892541179417e+007,-2.27562482698503e+001,-1.56560642970989e+002,-1.65979405036760e+002,0.00000000000000e+000
1.58489319246112e+007,-2.30165914872015e+001,-1.62466260563142e+002,-1.65979405036760e+002,0.00000000000000e+000
1.99526231496889e+007,-2.31931943448456e+001,-1.67718797227116e+002,-1.65979405036760e+002,0.00000000000000e+000
2.51188643150959e+007,-2.33144879732482e+001,-1.72469218627273e+002,-1.65979405036760e+002,0.00000000000000e+000
3.16227766016839e+007,-2.34025422282323e+001,-1.76898542420682e+002,-1.65979405036760e+002,0.00000000000000e+000
3.98107170553499e+007,-2.34748468041567e+001,1.78797242012009e+002,-1.65979405036760e+002,0.00000000000000e+000
5.01187233627275e+007,-2.35466834668055e+001,1.74413555714272e+002,-1.65979405036760e+002,0.00000000000000e+000
6.30957344480196e+007,-2.36336411804695e+001,1.69738675216192e+002,-1.65979405036760e+002,0.00000000000000e+000
7.94328234724286e+007,-2.37541729885288e+001,1.64553581766542e+002,-1.65979405036760e+002,0.00000000000000e+000
1.00000000000001e+008,-2.39322287120405e+001,1.58632869148470e+002,-1.65979405036760e+002,0.00000000000000e+000
1.25892541179417e+008,-2.41998770424961e+001,1.51749012573687e+002,-1.65979405036760e+002,0.00000000000000e+000
1.58489319246112e+008,-2.45993203979309e+001,1.43680564310545e+002,-1.65979405036760e+002,0.00000000000000e+000
1.99526231496889e+008,-2.51829047582911e+001,1.34217619639639e+002,-1.65979405036760e+002,0.00000000000000e+000
2.51188643150959e+008,-2.60091561070373e+001,1.23141112096667e+002,-1.65979405036760e+002,0.00000000000000e+000
3.16227766016840e+008,-2.71327241581866e+001,1.10126753038635e+002,-1.65979405036760e+002,0.00000000000000e+000
3.98107170553499e+008,-2.85825710817869e+001,9.45009440871183e+001,-1.65979405036760e+002,0.00000000000000e+000
5.01187233627275e+008,-3.02987965973014e+001,7.48082446942279e+001,-1.65979405036760e+002,0.00000000000000e+000
6.30957344480197e+008,-3.19284802632863e+001,4.86536581521782e+001,-1.65979405036760e+002,0.00000000000000e+000
7.94328234724286e+008,-3.25190393714771e+001,1.55924694126167e+001,-1.65979405036760e+002,0.00000000000000e+000
1.00000000000001e+009,-3.13110434692494e+001,-1.71268815337308e+001,-1.65979405036760e+002,0.00000000000000e+000
1.25892541179417e+009,-2.90321215598772e+001,-4.24113888996726e+001,-1.65979405036760e+002,0.00000000000000e+000
1.58489319246112e+009,-2.65912346062091e+001,-6.09807174362294e+001,-1.65979405036760e+002,0.00000000000000e+000
1.99526231496889e+009,-2.43168422003305e+001,-7.55526872868468e+001,-1.65979405036760e+002,0.00000000000000e+000
2.51188643150960e+009,-2.22758942255293e+001,-8.79498573553292e+001,-1.65979405036760e+002,0.00000000000000e+000
3.16227766016840e+009,-2.04785798101132e+001,-9.91618485770218e+001,-1.65979405036760e+002,0.00000000000000e+000
3.98107170553500e+009,-1.89324398750195e+001,-1.09664538860704e+002,-1.65979405036760e+002,0.00000000000000e+000
5.01187233627275e+009,-1.76463256345499e+001,-1.19602753537749e+002,-1.65979405036760e+002,0.00000000000000e+000
6.30957344480197e+009,-1.66210145428049e+001,-1.28909316830136e+002,-1.65979405036760e+002,0.00000000000000e+000
7.94328234724287e+009,-1.58409210279470e+001,-1.37418717991001e+002,-1.65979405036760e+002,0.00000000000000e+000
1.00000000000001e+010,-1.52736763365587e+001,-1.44973080894678e+002,-1.65979405036760e+002,0.00000000000000e+000
1.25892541179418e+010,-1.48771372868296e+001,-1.51489697457110e+002,-1.65979405036760e+002,0.00000000000000e+000
1.58489319246112e+010,-1.46084816061967e+001,-1.56976471327680e+002,-1.65979405036760e+002,0.00000000000000e+000
1.99526231496889e+010,-1.44306454883941e+001,-1.61511075367168e+002,-1.65979405036760e+002,0.00000000000000e+000
2.51188643150960e+010,-1.43148354641642e+001,-1.65209082005318e+002,-1.65979405036760e+002,0.00000000000000e+000
3.16227766016840e+010,-1.42402492930704e+001,-1.68197348225815e+002,-1.65979405036760e+002,0.00000000000000e+000
3.98107170553500e+010,-1.41925637700614e+001,-1.70597405148949e+002,-1.65979405036760e+002,0.00000000000000e+000
5.01187233627276e+010,-1.41622217874591e+001,-1.72517368260924e+002,-1.65979405036760e+002,0.00000000000000e+000
6.30957344480198e+010,-1.41429745176014e+001,-1.74049328710961e+002,-1.65979405036760e+002,0.00000000000000e+000
7.94328234724287e+010,-1.41307890195040e+001,-1.75269687778833e+002,-1.65979405036760e+002,0.00000000000000e+000
1.00000000000000e+011,-1.41230839555836e+001,-1.76240807525739e+002,-1.65979405036760e+002,0.00000000000000e+000
