Step,Information:,X=79.6214p,Run:,9/20
1.00000000000000e-001,5.35661973760822e+003,-5.90453756093901e+002,7.96214000000000e-011,0.00000000000000e+000
1.25892541179417e-001,5.31772825058590e+003,-7.37707920520090e+002,7.96214000000000e-011,0.00000000000000e+000
1.58489319246111e-001,5.25728170884006e+003,-9.17704548070171e+002,7.96214000000000e-011,0.00000000000000e+000
1.99526231496888e-001,5.16436322497110e+003,-1.13400569389604e+003,7.96214000000000e-011,0.00000000000000e+000
2.51188643150958e-001,5.02392124290829e+003,-1.38706856648777e+003,7.96214000000000e-011,0.00000000000000e+000
3.16227766016838e-001,4.81697793479973e+003,-1.67097520850835e+003,7.96214000000000e-011,0.00000000000000e+000
3.98107170553497e-001,4.52318999596020e+003,-1.96916013247469e+003,7.96214000000000e-011,0.00000000000000e+000
5.01187233627272e-001,4.12742856759847e+003,-2.25097332355192e+003,7.96214000000000e-011,0.00000000000000e+000
6.30957344480193e-001,3.63036343969481e+003,-2.47321684351498e+003,7.96214000000000e-011,0.00000000000000e+000
7.94328234724282e-001,3.05820317613717e+003,-2.59105631939704e+003,7.96214000000000e-011,0.00000000000000e+000
1.00000000000000e+000,2.46212770967680e+003,-2.57661238747717e+003,7.96214000000000e-011,0.00000000000000e+000
1.25892541179417e+000,1.90231336478756e+003,-2.43346397839261e+003,7.96214000000000e-011,0.00000000000000e+000
1.58489319246111e+000,1.42549109867168e+003,-2.19467382029574e+003,7.96214000000000e-011,0.00000000000000e+000
1.99526231496888e+000,1.05200602947427e+003,-1.90614059014912e+003,7.96214000000000e-011,0.00000000000000e+000
2.51188643150958e+000,7.78210017554270e+002,-1.60895875031886e+003,7.96214000000000e-011,0.00000000000000e+000
3.16227766016838e+000,5.87087880465274e+002,-1.33067545876059e+003,7.96214000000000e-011,0.00000000000000e+000
3.98107170553498e+000,4.58192176869278e+002,-1.08523837103124e+003,7.96214000000000e-011,0.00000000000000e+000
5.01187233627273e+000,3.73269649339916e+002,-8.76879897832765e+002,7.96214000000000e-011,0.00000000000000e+000
6.30957344480194e+000,3.18176370206184e+002,-7.04259622389602e+002,7.96214000000000e-011,0.00000000000000e+000
7.94328234724282e+000,2.82792004112507e+002,-5.63457320748818e+002,7.96214000000000e-011,0.00000000000000e+000
1.00000000000000e+001,2.60212210179385e+002,-4.49747427297331e+002,7.96214000000000e-011,0.00000000000000e+000
1.25892541179417e+001,2.45862461203869e+002,-3.58507209392928e+002,7.96214000000000e-011,0.00000000000000e+000
1.58489319246112e+001,2.36766422751807e+002,-2.85609895796770e+002,7.96214000000000e-011,0.00000000000000e+000
1.99526231496888e+001,2.31009392876644e+002,-2.27544879020960e+002,7.96214000000000e-011,0.00000000000000e+000
2.51188643150958e+001,2.27368217825816e+002,-1.81407588741430e+002,7.96214000000000e-011,0.00000000000000e+000
3.16227766016838e+001,2.25064744005100e+002,-1.44835522727014e+002,7.96214000000000e-011,0.00000000000000e+000
3.98107170553498e+001,2.23604876994020e+002,-1.15928564676150e+002,7.96214000000000e-011,0.00000000000000e+000
5.01187233627273e+001,2.22674744805530e+002,-9.31711215591797e+001,7.96214000000000e-011,0.00000000000000e+000
6.30957344480194e+001,2.22074073359656e+002,-7.53631542125283e+001,7.96214000000000e-011,0.00000000000000e+000
7.94328234724283e+001,2.21673406951253e+002,-6.15621428015835e+001,7.96214000000000e-011,0.00000000000000e+000
1.00000000000000e+002,2.21386346487098e+002,-5.10357752878783e+001,7.96214000000000e-011,0.00000000000000e+000
1.25892541179417e+002,2.21150977501429e+002,-4.32242580009604e+001,7.96214000000000e-011,0.00000000000000e+000
1.58489319246112e+002,2.20916549498894e+002,-3.77108868295700e+001,7.96214000000000e-011,0.00000000000000e+000
1.99526231496888e+002,2.20632571488906e+002,-3.41994988647084e+001,7.96214000000000e-011,0.00000000000000e+000
2.51188643150958e+002,2.20238017738576e+002,-3.24974212333938e+001,7.96214000000000e-011,0.00000000000000e+000
3.16227766016839e+002,2.19648415950904e+002,-3.25023598764643e+001,7.96214000000000e-011,0.00000000000000e+000
3.98107170553498e+002,2.18738298669153e+002,-3.41910770056943e+001,7.96214000000000e-011,0.00000000000000e+000
5.01187233627273e+002,2.17315964161807e+002,-3.76062453768769e+001,7.96214000000000e-011,0.00000000000000e+000
6.30957344480194e+002,2.15087172920996e+002,-4.28347047045248e+001,7.96214000000000e-011,0.00000000000000e+000
7.94328234724283e+002,2.11605874342578e+002,-4.99640940494722e+001,7.96214000000000e-011,0.00000000000000e+000
1.00000000000000e+003,2.06218033001744e+002,-5.89942103873050e+001,7.96214000000000e-011,0.00000000000000e+000
1.25892541179417e+003,1.98030464123097e+002,-6.96679610216340e+001,7.96214000000000e-011,0.00000000000000e+000
1.58489319246112e+003,1.85996569456440e+002,-8.11992148903390e+001,7.96214000000000e-011,0.00000000000000e+000
1.99526231496888e+003,1.69286783543659e+002,-9.19829710256308e+001,7.96214000000000e-011,0.00000000000000e+000
2.51188643150959e+003,1.48034280716256e+002,-9.96371806567473e+001,7.96214000000000e-011,0.00000000000000e+000
3.16227766016839e+003,1.24030188712109e+002,-1.01855175713840e+002,7.96214000000000e-011,0.00000000000000e+000
3.98107170553498e+003,1.00386640907991e+002,-9.78119167892818e+001,7.96214000000000e-011,0.00000000000000e+000
5.01187233627273e+003,7.99968197661479e+001,-8.87472941412330e+001,7.96214000000000e-011,0.00000000000000e+000
6.30957344480195e+003,6.42355464638727e+001,-7.70313163304739e+001,7.96214000000000e-011,0.00000000000000e+000
7.94328234724283e+003,5.29688625613812e+001,-6.48308509749791e+001,7.96214000000000e-011,0.00000000000000e+000
1.00000000000000e+004,4.53102419824483e+001,-5.34986641632876e+001,7.96214000000000e-011,0.00000000000000e+000
1.25892541179417e+004,4.02590356814004e+001,-4.36412540420897e+001,7.96214000000000e-011,0.00000000000000e+000
1.58489319246112e+004,3.69844174816633e+001,-3.53991899904229e+001,7.96214000000000e-011,0.00000000000000e+000
1.99526231496889e+004,3.48802904786006e+001,-2.86821888288844e+001,7.96214000000000e-011,0.00000000000000e+000
2.51188643150959e+004,3.35314093981293e+001,-2.33108097329374e+001,7.96214000000000e-011,0.00000000000000e+000
3.16227766016839e+004,3.26617373889076e+001,-1.90889795081137e+001,7.96214000000000e-011,0.00000000000000e+000
3.98107170553498e+004,3.20894996048837e+001,-1.58367158167040e+001,7.96214000000000e-011,0.00000000000000e+000
5.01187233627274e+004,3.16936177606505e+001,-1.34024596503673e+001,7.96214000000000e-011,0.00000000000000e+000
6.30957344480195e+004,3.13898662885055e+001,-1.16656774992255e+001,7.96214000000000e-011,0.00000000000000e+000
7.94328234724284e+004,3.11138198125900e+001,-1.05349887611596e+001,7.96214000000000e-011,0.00000000000000e+000
1.00000000000000e+005,3.08079605210425e+001,-9.94399809945877e+000,7.96214000000000e-011,0.00000000000000e+000
1.25892541179417e+005,3.04110351569420e+001,-9.84515846331140e+000,7.96214000000000e-011,0.00000000000000e+000
1.58489319246112e+005,2.98487527846048e+001,-1.02006689829613e+001,7.96214000000000e-011,0.00000000000000e+000
1.99526231496889e+005,2.90265564809025e+001,-1.09684282363228e+001,7.96214000000000e-011,0.00000000000000e+000
2.51188643150959e+005,2.78280654830100e+001,-1.20810021257739e+001,7.96214000000000e-011,0.00000000000000e+000
3.16227766016839e+005,2.61268577473408e+001,-1.34183299570657e+001,7.96214000000000e-011,0.00000000000000e+000
3.98107170553499e+005,2.38216775602548e+001,-1.47834220590545e+001,7.96214000000000e-011,0.00000000000000e+000
5.01187233627274e+005,2.08974453242292e+001,-1.59041460298334e+001,7.96214000000000e-011,0.00000000000000e+000
