Freq.,X,abs-1/1-1/2*IVi*Vx2-Vx*IVi2+Vx+IVi2/1+abs-1/1-1/2*IVi*Vx2-Vx*IVi2+Vx+IVi2
Step,Information:,X=2p,Run:,1/20
1.25892541179417e+006,2.00000000000000e-012,0.00000000000000e+000,9.97935870804158e-001,0.00000000000000e+000
1.58489319246112e+006,2.00000000000000e-012,0.00000000000000e+000,9.97522950548689e-001,0.00000000000000e+000
1.99526231496889e+006,2.00000000000000e-012,0.00000000000000e+000,9.96982590318628e-001,0.00000000000000e+000
2.51188643150959e+006,2.00000000000000e-012,0.00000000000000e+000,9.96284832971902e-001,0.00000000000000e+000
3.16227766016839e+006,2.00000000000000e-012,0.00000000000000e+000,9.95392304952011e-001,0.00000000000000e+000
3.98107170553499e+006,2.00000000000000e-012,0.00000000000000e+000,9.94258108218182e-001,0.00000000000000e+000
5.01187233627275e+006,2.00000000000000e-012,0.00000000000000e+000,9.92823371987695e-001,0.00000000000000e+000
6.30957344480196e+006,2.00000000000000e-012,0.00000000000000e+000,9.91014361816409e-001,0.00000000000000e+000
7.94328234724285e+006,2.00000000000000e-012,0.00000000000000e+000,9.88739028434881e-001,0.00000000000000e+000
1.00000000000000e+007,2.00000000000000e-012,0.00000000000000e+000,9.85882876033603e-001,0.00000000000000e+000
1.25892541179417e+007,2.00000000000000e-012,0.00000000000000e+000,9.82304024994290e-001,0.00000000000000e+000
1.58489319246112e+007,2.00000000000000e-012,0.00000000000000e+000,9.77827323195349e-001,0.00000000000000e+000
1.99526231496889e+007,2.00000000000000e-012,0.00000000000000e+000,9.72237295589341e-001,0.00000000000000e+000
2.51188643150959e+007,2.00000000000000e-012,0.00000000000000e+000,9.65269554980544e-001,0.00000000000000e+000
3.16227766016839e+007,2.00000000000000e-012,0.00000000000000e+000,9.56599918937002e-001,0.00000000000000e+000
3.98107170553499e+007,2.00000000000000e-012,0.00000000000000e+000,9.45829734369169e-001,0.00000000000000e+000
5.01187233627275e+007,2.00000000000000e-012,0.00000000000000e+000,9.32464676161103e-001,0.00000000000000e+000
6.30957344480196e+007,2.00000000000000e-012,0.00000000000000e+000,9.15882595730597e-001,0.00000000000000e+000
7.94328234724286e+007,2.00000000000000e-012,0.00000000000000e+000,8.95284186852783e-001,0.00000000000000e+000
1.00000000000001e+008,2.00000000000000e-012,0.00000000000000e+000,8.69619662935769e-001,0.00000000000000e+000
1.25892541179417e+008,2.00000000000000e-012,0.00000000000000e+000,8.37490754362220e-001,0.00000000000000e+000
1.58489319246112e+008,2.00000000000000e-012,0.00000000000000e+000,7.97055103169674e-001,0.00000000000000e+000
1.99526231496889e+008,2.00000000000000e-012,0.00000000000000e+000,7.46034542645218e-001,0.00000000000000e+000
2.51188643150959e+008,2.00000000000000e-012,0.00000000000000e+000,6.82060989932918e-001,0.00000000000000e+000
3.16227766016840e+008,2.00000000000000e-012,0.00000000000000e+000,6.03701158453720e-001,0.00000000000000e+000
3.98107170553499e+008,2.00000000000000e-012,0.00000000000000e+000,5.12306489316537e-001,0.00000000000000e+000
5.01187233627275e+008,2.00000000000000e-012,0.00000000000000e+000,4.14041662983552e-001,0.00000000000000e+000
6.30957344480197e+008,2.00000000000000e-012,0.00000000000000e+000,3.20463670618349e-001,0.00000000000000e+000
7.94328234724286e+008,2.00000000000000e-012,0.00000000000000e+000,2.45947527377237e-001,0.00000000000000e+000
1.00000000000001e+009,2.00000000000000e-012,0.00000000000000e+000,2.00807299846671e-001,0.00000000000000e+000
1.25892541179417e+009,2.00000000000000e-012,0.00000000000000e+000,1.82825806951628e-001,0.00000000000000e+000
1.58489319246112e+009,2.00000000000000e-012,0.00000000000000e+000,1.79956574986143e-001,0.00000000000000e+000
1.99526231496889e+009,2.00000000000000e-012,0.00000000000000e+000,1.82101050449798e-001,0.00000000000000e+000
2.51188643150960e+009,2.00000000000000e-012,0.00000000000000e+000,1.84656967182960e-001,0.00000000000000e+000
3.16227766016840e+009,2.00000000000000e-012,0.00000000000000e+000,1.86140531337367e-001,0.00000000000000e+000
3.98107170553500e+009,2.00000000000000e-012,0.00000000000000e+000,1.86237683712899e-001,0.00000000000000e+000
5.01187233627275e+009,2.00000000000000e-012,0.00000000000000e+000,1.85019636573455e-001,0.00000000000000e+000
6.30957344480197e+009,2.00000000000000e-012,0.00000000000000e+000,1.82727308447364e-001,0.00000000000000e+000
7.94328234724287e+009,2.00000000000000e-012,0.00000000000000e+000,1.79735313325202e-001,0.00000000000000e+000
