Step,Information:,X=502.377p,Run:,13/20
3.16227766016839e+003,9.16604482941122e+000,-3.14525319328001e+001,5.02377000000000e-010,0.00000000000000e+000
3.98107170553498e+003,7.59733737128961e+000,-2.51318755179685e+001,5.02377000000000e-010,0.00000000000000e+000
5.01187233627273e+003,6.61275436645986e+000,-2.00347779286080e+001,5.02377000000000e-010,0.00000000000000e+000
6.30957344480195e+003,5.99776830173079e+000,-1.59547196556885e+001,5.02377000000000e-010,0.00000000000000e+000
7.94328234724283e+003,5.61393968145814e+000,-1.27036651974196e+001,5.02377000000000e-010,0.00000000000000e+000
1.00000000000000e+004,5.37393834283428e+000,-1.01208480555839e+001,5.02377000000000e-010,0.00000000000000e+000
1.25892541179417e+004,5.22333319029103e+000,-8.07371137553441e+000,5.02377000000000e-010,0.00000000000000e+000
1.58489319246112e+004,5.12828861940194e+000,-6.45519825799599e+000,5.02377000000000e-010,0.00000000000000e+000
1.99526231496889e+004,5.06767542473456e+000,-5.17987960084301e+000,5.02377000000000e-010,0.00000000000000e+000
2.51188643150959e+004,5.02814250608860e+000,-4.18012708202044e+000,5.02377000000000e-010,0.00000000000000e+000
3.16227766016839e+004,5.00104613062851e+000,-3.40278120075882e+000,5.02377000000000e-010,0.00000000000000e+000
3.98107170553498e+004,4.98049854603024e+000,-2.80640512142311e+000,5.02377000000000e-010,0.00000000000000e+000
5.01187233627274e+004,4.96206552611245e+000,-2.35907373614967e+000,5.02377000000000e-010,0.00000000000000e+000
6.30957344480195e+004,4.94181086948170e+000,-2.03659863728414e+000,5.02377000000000e-010,0.00000000000000e+000
7.94328234724284e+004,4.91548460859103e+000,-1.82106765467312e+000,5.02377000000000e-010,0.00000000000000e+000
1.00000000000000e+005,4.87771217946915e+000,-1.69954914340031e+000,5.02377000000000e-010,0.00000000000000e+000
1.25892541179417e+005,4.82109691337947e+000,-1.66275716601842e+000,5.02377000000000e-010,0.00000000000000e+000
1.58489319246112e+005,4.73524462612667e+000,-1.70338642932451e+000,5.02377000000000e-010,0.00000000000000e+000
1.99526231496889e+005,4.60593223952358e+000,-1.81373137422126e+000,5.02377000000000e-010,0.00000000000000e+000
2.51188643150959e+005,4.41506673633136e+000,-1.98222627358614e+000,5.02377000000000e-010,0.00000000000000e+000
3.16227766016839e+005,4.14271146877793e+000,-2.18900393632932e+000,5.02377000000000e-010,0.00000000000000e+000
3.98107170553499e+005,3.77282949231543e+000,-2.40195016527576e+000,5.02377000000000e-010,0.00000000000000e+000
5.01187233627274e+005,3.30314497856553e+000,-2.57696129775068e+000,5.02377000000000e-010,0.00000000000000e+000
6.30957344480196e+005,2.75522739783557e+000,-2.66693026627771e+000,5.02377000000000e-010,0.00000000000000e+000
7.94328234724285e+005,2.17591940127747e+000,-2.63908578711465e+000,5.02377000000000e-010,0.00000000000000e+000
1.00000000000000e+006,1.62377793995621e+000,-2.49044450672797e+000,5.02377000000000e-010,0.00000000000000e+000
1.25892541179417e+006,1.14718922021419e+000,-2.24839986745760e+000,5.02377000000000e-010,0.00000000000000e+000
1.58489319246112e+006,7.69763179959422e-001,-1.95581901158523e+000,5.02377000000000e-010,0.00000000000000e+000
1.99526231496889e+006,4.90743272381356e-001,-1.65316805574588e+000,5.02377000000000e-010,0.00000000000000e+000
2.51188643150959e+006,2.94792042638341e-001,-1.36854484108682e+000,5.02377000000000e-010,0.00000000000000e+000
3.16227766016839e+006,1.62087911105203e-001,-1.11663855306747e+000,5.02377000000000e-010,0.00000000000000e+000
3.98107170553499e+006,7.44148148720380e-002,-9.02197569789778e-001,5.02377000000000e-010,0.00000000000000e+000
5.01187233627275e+006,1.74386087790174e-002,-7.24121904531278e-001,5.02377000000000e-010,0.00000000000000e+000
6.30957344480196e+006,-1.91889669465903e-002,-5.78533858553618e-001,5.02377000000000e-010,0.00000000000000e+000
7.94328234724285e+006,-4.25645883030757e-002,-4.60637733658706e-001,5.02377000000000e-010,0.00000000000000e+000
1.00000000000000e+007,-5.74029478326138e-002,-3.65686598826315e-001,5.02377000000000e-010,0.00000000000000e+000
1.25892541179417e+007,-6.67728283987948e-002,-2.89407806038817e-001,5.02377000000000e-010,0.00000000000000e+000
1.58489319246112e+007,-7.26425642164131e-002,-2.28137831550673e-001,5.02377000000000e-010,0.00000000000000e+000
1.99526231496889e+007,-7.62569824304577e-002,-1.78816543250967e-001,5.02377000000000e-010,0.00000000000000e+000
2.51188643150959e+007,-7.83864890707469e-002,-1.38922471194828e-001,5.02377000000000e-010,0.00000000000000e+000
3.16227766016839e+007,-7.94852738490262e-002,-1.06390698736990e-001,5.02377000000000e-010,0.00000000000000e+000
3.98107170553499e+007,-7.97864591062129e-002,-7.95340419634068e-002,5.02377000000000e-010,0.00000000000000e+000
5.01187233627275e+007,-7.93538454984185e-002,-5.69784936863274e-002,5.02377000000000e-010,0.00000000000000e+000
6.30957344480196e+007,-7.81048595694208e-002,-3.76202829417493e-002,5.02377000000000e-010,0.00000000000000e+000
7.94328234724286e+007,-7.58179021788975e-002,-2.06110803753678e-002,5.02377000000000e-010,0.00000000000000e+000
1.00000000000001e+008,-7.21403373498118e-002,-5.37772703432339e-003,5.02377000000000e-010,0.00000000000000e+000
1.25892541179417e+008,-6.66230348282941e-002,8.32107756123446e-003,5.02377000000000e-010,0.00000000000000e+000
1.58489319246112e+008,-5.88210903929679e-002,2.03181286558216e-002,5.02377000000000e-010,0.00000000000000e+000
1.99526231496889e+008,-4.84955329480923e-002,3.00044239562688e-002,5.02377000000000e-010,0.00000000000000e+000
2.51188643150959e+008,-3.58839004735870e-002,3.64520976422058e-002,5.02377000000000e-010,0.00000000000000e+000
