Freq,Trace ? (°),Trace ? (°),Z
2342.3246492985973,0.27327637287578654,-0.46184465660991303,72252.958737851091
2382.3647294589177,0.063084897908106924,-0.084579350093440059,71543.517776288238
2422.4048096192387,0.31691306015029408,-0.53890577788964045,72138.077218341699
2462.4448897795592,-0.11143082729685036,0.22856596275557356,72149.748912358526
2502.4849699398796,0.021974861346374077,-0.0099046705981211403,72374.811973244912
2542.5250501002006,0.21878095064852973,-0.36254548698479028,72431.262475990196
2582.5651302605211,-0.052060421651095701,0.12313094900373181,71805.957774289345
2622.6052104208416,0.29804633122375634,-0.50198670320431538,71756.788993199807
2662.6452905811625,0.11854582644510173,-0.18066427745608324,71516.94616939839
2702.685370741483,-0.031798153349574566,0.088065234632842826,71639.131648272247
2742.7254509018035,0.32650736897388122,-0.55253466772204918,72073.601092904923
2782.7655310621244,-0.072481533436292211,0.16238946842775909,72294.15558525332
2822.8056112224449,0.099038546702612057,-0.14413042912288013,71549.088401646644
2862.8456913827654,-0.042588438891396026,0.10909066852468985,71617.526312938702
2902.8857715430863,-0.25943815174149121,0.49930883416540311,72424.443399867625
2942.9258517034068,0.16834605015440995,-0.26567994014290974,71014.016040293543
2982.9659318637273,0.33378664461406088,-0.56520606030782239,72830.848513155273
3023.0060120240482,0.48102851380910722,-0.82684559316459094,72274.576762955243
3063.0460921843687,0.41284414536137276,-0.70110123275306013,71517.770445257571
3103.0861723446892,0.18227933964458254,-0.28894855001297015,71287.100093024812
3143.1262525050101,0.26702862122529153,-0.44242917758363498,72529.922318428886
3183.1663326653306,-0.058328736869789774,0.14127484911731333,71803.170186017669
3223.2064128256511,0.18360156878233774,-0.29071657638004433,71910.93753151664
3263.2464929859721,0.16566665625501986,-0.25807550229714993,71876.219417953223
3303.2865731462925,0.14078476213363433,-0.21308438919941206,71901.958400257179
3343.326653306613,0.13425804995250346,-0.20095362517807153,71987.144764074255
3383.366733466934,0.09622407512762704,-0.13235134779627436,71969.203445190578
3423.4068136272545,0.1242384714330176,-0.18187197166060889,71919.80390190889
3463.4468937875749,0.098831308137890414,-0.13587159355689635,71916.833118685943
3503.4869739478959,0.13101817311908939,-0.192885182677838,71943.471727773664
3543.5270541082164,0.11601169847593505,-0.16549118987380648,71979.289077621244
3583.5671342685368,0.12418517065446914,-0.1795253744575816,71976.717474792735
3623.6072144288578,0.12171949554924406,-0.17451358531433792,71968.000789255879
3663.6472945891783,0.12102275979727606,-0.1726624466527496,71964.9518245691
3703.6873747494992,0.095730358604492291,-0.12680152783753484,71951.661850874167
3743.7274549098197,0.12508333930392937,-0.17871477288702611,71990.433528220252
3783.7675350701402,0.092246553268143044,-0.11934341363587418,72006.685808221329
3823.8076152304611,0.11420942777640644,-0.15796967584484226,71949.499384395938
3863.8476953907816,0.12452092912508585,-0.17579669941450335,71989.746527987299
3903.8877755511021,0.10505857783039523,-0.14032892557279966,72005.345360118212
3943.927855711423,0.13827892994645671,-0.19907473603564252,71968.897771128162
3983.9679358717435,0.12501708996591615,-0.17468330892515804,71977.153733368672
4024.008016032064,0.11791666694534166,-0.16129673618490731,71974.762075052393
4064.0480961923849,0.12104539689946195,-0.16616591299451289,71917.581777670493
4104.088176352705,0.12770966107184462,-0.17739275296127788,71932.271425800456
4144.1282565130259,0.13254234011637309,-0.18531882038519462,71924.079774733691
4184.1683366733469,0.078978185736937878,-0.088813812788650637,71997.406868366787
4224.2084168336669,0.10117822574133956,-0.12779365826065125,71973.636559575942
4264.2484969939878,0.16399497239679089,-0.2394305763653472,71976.581915618197
4304.2885771543088,0.1929662460838017,-0.29029269976070138,71818.173101014792
4344.3286573146297,0.13055897767409766,-0.17793244430256927,71723.161639418337
4384.3687374749497,0.031764074415540883,-0.0006752292046241314,71768.465698619984
4424.4088176352707,0.016577487826073354,0.027375677609764861,71990.309627738039
4464.4488977955916,0.10754304672925438,-0.13464842636700922,72177.693346898479
4504.4889779559117,0.22536804205171992,-0.34484375264057482,72152.27361143571
4544.5290581162326,0.26795915276946281,-0.41976272841909512,71897.359592351131
4584.5691382765535,0.2404284307684719,-0.36937627396248662,71713.297469878511
4624.6092184368736,0.10129036932180412,-0.11999951950076766,71610.613312953355
4664.6492985971945,-0.0011088654128016454,0.063776445282977476,71781.954575750584
4704.6893787575154,-0.0070702967811745272,0.075457885809045097,71958.642625144799
4744.7294589178355,0.052639728829778652,-0.030397931375726377,72207.381729974048
4784.7695390781564,0.19455659857570995,-0.28368743961661858,72155.244476877197
4824.8096192384774,0.26952503670879235,-0.41668090680473591,71975.570736742404
4864.8496993987974,0.23515636182411589,-0.35398981195893392,71797.974544391924
4904.8897795591183,0.15823151042846728,-0.21550905021993882,71683.516406571624
4944.9298597194393,0.050169229188394851,-0.021566036333703735,71770.695814430772
4984.9699398797593,0.022192523590661595,0.029468478069134267,71908.692567525504
5025.0100200400802,0.036052097082033392,0.0057218624674685225,72035.492089819527
5065.0501002004012,0.15548651703472574,-0.2070645346698691,72067.921700915744
5105.0901803607212,0.20852900553728582,-0.30090092419712383,71978.18025097881
5145.1302605210421,0.21143178834237805,-0.30505088217593834,71949.522431060541
5185.1703406813631,0.17517821693448973,-0.23911248251965236,71867.454125902179
5225.2104208416831,0.16338153379715828,-0.21698812914173091,71864.720256449044
5265.2505010020041,0.13000951000642466,-0.15630464281385309,71930.701146670952
5305.290581162325,0.12728098599755952,-0.15037458434313619,71968.741012698738
5345.330661322645,0.15062924526801474,-0.19104624663579536,71936.644141905213
5385.370741482966,0.1742684293148922,-0.23226394023678135,71974.395666769531
5425.4108216432869,0.14699994458312055,-0.18232897342103827,71883.073264252424
5465.4509018036069,0.17473604929167152,-0.23087188610339729,71978.284874250137
5505.4909819639279,0.16366033377985986,-0.20986774002308806,71899.714596949736
5545.5310621242488,0.13808513344750784,-0.16300848370605367,71976.191780949477
5585.5711422845689,0.17475670230156551,-0.2274525550039567,71991.09644218623
5625.6112224448898,0.17251811582975526,-0.22219605660596625,71899.075316458126
5665.6513026052107,0.18187597218353249,-0.23779031123300567,71981.509108129307
5705.6913827655308,0.14404675852973273,-0.16889688518835119,71996.341731068358
5745.7314629258517,0.156996128355261,-0.19079403970933298,71925.023183331024
5785.7715430861726,0.18325132758207563,-0.23648475051680987,71911.379173543275
5825.8116232464927,0.15917829960635213,-0.19220006377643503,71989.137244310637
5865.8517034068136,0.21383467116507063,-0.28859902555010924,71896.000364039734
5905.8917835671346,0.16351914974908799,-0.19733212722000432,71914.743384490794
5945.9318637274546,0.15953950843338191,-0.18889131109815485,71918.293588490502
5985.9719438877755,0.18642966778070169,-0.23565284483408244,71942.985080497892
6026.0120240480965,0.19208057853917562,-0.24440529397335431,71954.553693262118
6066.0521042084165,0.17994258548010736,-0.22129037470033872,71918.333285063316
6106.0921843687374,0.22494765552810084,-0.30033526329977311,71881.773271090118
6146.1322645290584,0.16178021462088385,-0.18599066861677765,71925.177065353666
6186.1723446893784,0.18057386079100843,-0.21816986358424009,71942.178644674277
6226.2124248496993,0.17136139762500965,-0.20022904564534036,71935.931238000689
6266.2525050100203,0.21236508795358344,-0.27204194782319741,71884.9689123594
6306.2925851703403,0.19912041907003142,-0.24684333974726827,71859.689957879629
6346.3326653306613,0.2080597685533771,-0.26130405914685728,71861.037265534149
6386.3727454909822,0.14847697126017617,-0.15324983900006356,71934.524878603042
6426.4128256513022,0.16783362602954072,-0.18632757240306275,72026.041957684763
6466.4529058116232,0.21813152909888464,-0.27476995578529961,72054.829118347843
6506.4929859719441,0.25159853665556936,-0.33297010328973425,71976.841417078627
6546.5330661322641,0.26993465028639074,-0.36409573808410128,71942.831528544702
6586.5731462925851,0.22885879971613671,-0.28886534214931614,71814.642361618578
6626.613226452906,0.18673563289327502,-0.21192380300355795,71859.971209550771
6666.6533066132261,0.17449111009802931,-0.18834585103173196,71916.13761413077
6706.693386773547,0.19115845660887726,-0.2164639625330719,72018.42796220741
6746.7334669338679,0.24323492809869199,-0.30790162189009967,72019.507431380945
6786.773547094188,0.27242627809876613,-0.35823348832043844,71911.161226004726
6826.8136272545089,0.17202938960412925,-0.17689224447868918,71789.734552403039
6866.8537074148298,0.172156415809813,-0.17530476223806038,71899.080286247001
6906.8937875751499,0.21918070156069996,-0.25760046735370468,72007.204069873056
6946.9338677354708,0.26181622987197212,-0.33200400554747123,71998.196162225533
6986.9739478957918,0.28469238584684203,-0.37092526401180309,71908.813077565996
7027.0140280561118,0.26517994882349988,-0.3341140454332519,71916.750582732464
7067.0541082164327,0.23836970220245443,-0.28414042422133318,71798.798973935336
7107.0941883767537,0.24985675509955196,-0.30278212921167535,71922.550851536755
7147.1342685370737,0.23597312454967853,-0.2759498949255122,71931.770387187076
7187.1743486973946,0.24966309935612688,-0.29839178974303759,71922.734631985135
7227.2144288577156,0.26728675525991119,-0.32783074199186463,71905.474427219044
7267.2545090180365,0.2757508826100149,-0.3408563531861743,71886.471954660985
7307.2945891783565,0.24251683151565115,-0.27930913082819747,71879.212312301694
7347.3346693386775,0.23252811883957542,-0.25930493867713778,71893.790511458225
7387.3747494989984,0.24664517401384695,-0.2824284808441157,72019.282849340787
7427.4148296593185,0.28759627227867884,-0.35338249202935729,71898.588111994875
7467.4549098196394,0.30080385643355817,-0.37483022102340424,71969.963683395516
7507.4949899799603,0.28772363934933765,-0.3491004428963902,71906.119298801539
7547.5350701402804,0.27111419297296607,-0.31710365836966797,71921.790703360864
7587.5751503006013,0.28979172220027732,-0.34813765118533041,71884.613467614123
7627.6152304609222,0.28737112785908064,-0.3414673141446472,71920.926509851517
7667.6553106212423,0.27842646247737557,-0.3230674539032885,71921.654313309133
7707.6953907815632,0.24883950118623366,-0.26771408671014846,71909.393731665492
7747.7354709418842,0.26155683250222789,-0.28798087764620001,71898.896773074521
7787.7755511022042,0.3197060574658302,-0.3895060519124538,71952.489312583464
7827.8156312625251,0.3236289042348256,-0.39395902783844389,71930.024563097788
7867.8557114228461,0.31716038552252351,-0.37975512827586699,71862.747405913746
7907.8957915831661,0.32153403370479844,-0.38500506351383784,71909.243103262939
7947.935871743487,0.30936891352889062,-0.3606987704777187,72043.996824160815
7987.975951903808,0.26917631615871046,-0.2860638121487647,71995.443104922015
8028.016032064128,0.34727005813743783,-0.42296071440157351,71898.768333730928
8068.056112224449,0.33956570885691317,-0.40651643300832141,71997.790025300143
8108.0961923847699,0.3009444972787248,-0.33461064987413314,71993.871633403367
8148.1362725450899,0.34169852524739858,-0.40456257008943236,71853.521718649528
8188.1763527054109,0.38993666960463508,-0.4880349448118686,71938.213381111651
8228.2164328657309,0.30436369904321725,-0.33210310861292913,72040.641613949221
8268.2565130260518,0.38306206898730982,-0.46998192221219437,72038.29380133083
8308.2965931863728,0.38947791787403063,-0.47834732555209042,71947.665512660955
8348.3366733466937,0.4269076144778034,-0.54218462747156604,71904.607495904624
8388.3767535070147,0.3682910953907258,-0.4341438391604735,71752.477366254097
8428.4168336673338,0.31157886659180217,-0.32975241775732295,71935.973355922892
8468.4569138276547,0.31423790382808764,-0.33135682743089967,72020.290843632261
8508.4969939879757,0.40181877417119527,-0.48490748201933154,72061.294660582455
8548.5370741482966,0.40409995676644422,-0.48554555521146225,71903.321917347726
8588.5771543086175,0.42076708245135513,-0.51201239650915131,71877.616076969236
8628.6172344689385,0.35516386882877543,-0.3913755488059743,71886.347124576307
8668.6573146292594,0.37211219158964337,-0.41836007199561659,72006.752456166447
8708.6973947895785,0.39946060016096407,-0.46375649734759428,71907.127021844819
8748.7374749498995,0.40804461791909963,-0.47561883492138352,71912.316782958747
8788.7775551102204,0.40097956323674194,-0.45945487863913131,71927.061159937119
8828.8176352705414,0.44814318639667228,-0.54013303230627552,71864.869685231984
8868.8577154308623,0.43294694685926455,-0.50935490365295899,71891.004906059476
8908.8977955911832,0.42612414186463732,-0.49340269864903025,71824.831010224589
8948.9378757515024,0.43543734373046644,-0.50656891423985695,72087.525568608078
8988.9779559118233,0.42093947292389905,-0.47670633267379964,71953.675384854912
9029.0180360721442,0.48825610510821776,-0.59301243648898416,71778.86328273837
9069.0581162324652,0.49549480878451091,-0.60216589550907718,71855.595172129411
9109.0981963927861,0.43289317350565748,-0.48632851103368535,71891.245223273028
9149.1382765531071,0.428617527508175,-0.47465629343279864,71865.064175438849
9189.1783567134262,0.45854957836137322,-0.52410556659711394,71867.78130326586
9229.2184368737471,0.52861009849958263,-0.64536373597077279,71945.224223416357
9269.2585170340681,0.47294676924233087,-0.54155951115576062,71883.782133541259
9309.298597194389,0.4734563511019505,-0.53825272954090464,71906.331441915347
9349.3386773547099,0.49708851540006987,-0.57624408112871006,71933.98448251131
9389.3787575150309,0.51947684733934729,-0.61203474701564331,72018.62588289933
9429.41883767535,0.50545745206741377,-0.58238230747286579,71888.564495576313
9469.4589178356709,0.46658328716982317,-0.50831527156816636,71752.594640103925
9509.4989979959919,0.50609488158948035,-0.57448441435871733,71872.178162163109
9549.5390781563128,0.53899617105089637,-0.62884330823146406,71984.989791849599
9589.5791583166338,0.55743826592164791,-0.65703592986112747,71894.104406758517
9629.6192384769547,0.55694355654670402,-0.65136950365086332,71858.59762094522
9669.6593186372738,0.5980617087777107,-0.72022917633421912,71947.775329171825
9709.6993987975948,0.57936321073150765,-0.68199764969031285,72008.008336560029
9749.7394789579157,0.57493252506044534,-0.66903514203673597,71938.657940945035
9789.7795591182366,0.58183824252831706,-0.67630891611837174,71885.534497966932
9829.8196392785576,0.58952714664018746,-0.68496448146401268,71871.757638800918
9869.8597194388785,0.57737037157268689,-0.65802231858239613,71814.766521876503
9909.8997995991976,0.60163493098298393,-0.69623116896859449,71855.620222707919
9949.9398797595186,0.66449539440630601,-0.80345352007540016,71925.534439110808
9989.9799599198395,0.64138174736784692,-0.75684968066182123,71987.442197688943
10030.02004008016,0.61510244146522242,-0.70420128830191575,71837.244450906626
10070.060120240481,0.60496196062937957,-0.6805381965376176,71811.01616721871
10110.100200400802,0.63733510972306295,-0.73272628790833583,71747.446303641846
10150.140280561121,0.68516183873110714,-0.81247651854229508,71727.856768159603
10190.180360721442,0.68782757839215436,-0.81184248510538504,71924.249160220497
10230.220440881763,0.69765955131388813,-0.82345906271068114,71846.013954556067
10270.260521042084,0.66919765921022556,-0.76665522608752734,71830.613768410432
10310.300601202405,0.68922710478030202,-0.79657222958623053,71899.155340785859
10350.340681362726,0.70322223089911573,-0.81544662005863111,71850.62907460003
10390.380761523045,0.72964936199088126,-0.85663217804668879,71906.960805223775
10430.420841683366,0.70810643050817579,-0.81179046823980527,71857.747828365027
10470.460921843687,0.72758388147308728,-0.84037670415641119,71918.633031349804
10510.501002004008,0.74484754459081637,-0.86482540593556489,71917.235395353913
10550.541082164329,0.79197064813776363,-0.94258471203290506,71916.427692981262
10590.58116232465,0.73714120865367205,-0.83781823641236752,71838.778472074613
10630.621242484969,0.78337200480332692,-0.91377259917614428,71841.143956906933
10670.66132264529,0.76360485435718117,-0.87179012260054844,71929.742866892761
10710.701402805611,0.82770419430588171,-0.97944430551530814,71880.614283933362
10750.741482965932,0.82080508799317409,-0.96002863479125178,71826.50006680029
10790.781563126253,0.82549039819667103,-0.96142876326189297,71875.67400470913
10830.821643286574,0.87002723880364241,-1.033856446560244,71862.571415319704
10870.861723446893,0.80293707484691057,-0.90662812757351985,71850.935626504928
10910.901803607214,0.83263860761972874,-0.95239761721887972,71876.748682784208
10950.941883767535,0.8567534944185311,-0.98815466698407073,71940.283995467573
10990.981963927856,0.91979274941640121,-1.093023022595869,71815.897466395923
11031.022044088177,0.90624860681630315,-1.0613613364155186,71919.486217458951
11071.062124248498,0.90021106955863772,-1.0426171435931315,71843.669348027324
11111.102204408817,0.89187091185800238,-1.0199007981265324,71893.662439284497
11151.142284569138,0.9323271692415469,-1.0840763933064228,71821.206125508907
11191.182364729459,0.91961464289220374,-1.0535191651920288,71971.752861589863
11231.22244488978,0.96347397711981486,-1.1234138724412781,71826.695181721647
11271.262525050101,0.91405147480794258,-1.0269023364571421,71935.348659249241
11311.302605210421,0.96280138467761633,-1.1054535127832443,71850.094007393898
11351.342685370741,0.95621636015639255,-1.0852349449913072,71925.030851216507
11391.382765531062,0.98738296417562277,-1.1322463901487614,71915.266128288014
11431.422845691382,1.0245421289420105,-1.1897965416150724,71882.850121693933
11471.462925851703,1.0508784083037548,-1.2274720905526542,71693.895763176959
11511.503006012024,1.0090104238113715,-1.1440973256284495,71933.250688014814
11551.543086172345,1.1225245222608311,-1.3376407130867842,71839.955006437434
11591.583166332666,1.0965209248645655,-1.2817804214112383,71818.784706640814
11631.623246492985,1.1000511028970565,-1.2787055552934687,71845.079075421309
11671.663326653306,1.0838611003845167,-1.2402374885108947,71872.038593001664
11711.703406813627,1.1273187783269825,-1.30819928585303,71866.157184993659
11751.743486973948,1.1126746353426116,-1.2719711416708359,71780.771092741983
11791.783567134269,1.1357869753563632,-1.3033266817794926,71797.047139248709
11831.82364729459,1.1453025456585344,-1.310427863062366,71892.706775144878
11871.863727454909,1.1727947086468591,-1.3489340299021664,71739.737296883162
11911.90380761523,1.2034244058367838,-1.3935168645524199,71839.115505805457
11951.943887775551,1.2078859087509302,-1.3907694048234174,71774.90215565433
11991.983967935872,1.2009985655777891,-1.3676481747843283,71724.264134866491
12032.024048096193,1.2219132752137221,-1.3941892274795968,71732.070791195118
12072.064128256514,1.2973179503436802,-1.5183337650927609,71872.191610579219
12112.104208416833,1.2432718745725471,-1.4104476166351558,71833.888893116644
12152.144288577154,1.2681295329374482,-1.4435319602292753,71819.633386994916
12192.184368737475,1.2919421157112161,-1.4743878778624562,71726.794512038701
12232.224448897796,1.3850704117563517,-1.6289454091854076,71671.19152409774
12272.264529058117,1.3025078917131447,-1.4696340015251621,71625.440421654348
12312.304609218438,1.368400938625197,-1.5758085743847996,71785.303920373306
12352.344689378757,1.3971426049387323,-1.6148025631472764,71702.59536693008
12392.384769539078,1.4629789007313354,-1.7205020658352681,71808.418283704377
12432.424849699399,1.4409617133002204,-1.6685943019809466,71778.133339996944
12472.46492985972,1.3784404397911947,-1.5440656950852332,71701.748720206946
12512.505010020041,1.4608838739371963,-1.6787999058372844,71791.251696924519
12552.545090180362,1.5080024837145143,-1.7498148648665892,71730.356372753915
12592.585170340681,1.5314224151543228,-1.7784285674965221,71710.256349460309
12632.625250501002,1.5164331593616664,-1.738720062472092,71839.809986909328
12672.665330661323,1.5598517889922172,-1.8027635026439248,71831.288897450271
12712.705410821643,1.5620019561848801,-1.7922681887462173,71642.584816422415
12752.745490981964,1.5839455876561828,-1.817786757991481,71711.660572455759
12792.785571142285,1.608065329492447,-1.8470161997010746,71783.540022268106
12832.825651302604,1.6024317102863215,-1.8224807775070078,71730.420932409412
12872.865731462925,1.6419975368070616,-1.8785289971668091,71687.347813489236
12912.905811623246,1.6241556928057794,-1.8321607504566357,71750.861142645823
12952.945891783567,1.6429693248010777,-1.8508602029443284,71747.115313833114
12992.985971943888,1.7188434903036931,-1.9714141314228866,71776.009999273592
13033.026052104209,1.7360035839172672,-1.9867542196433439,71776.686635084247
13073.066132264528,1.8086254709284701,-2.1006429691752651,71691.454984884273
13113.106212424849,1.7916029139587626,-2.0548861709014306,71796.643505906308
13153.14629258517,1.8200066003712592,-2.0891881504935585,71668.513946929641
13193.186372745491,1.8842758345997099,-2.1876715436567116,71640.803981212186
13233.226452905812,1.8618374278102505,-2.1314971110429797,71716.457976231672
13273.266533066133,1.8605671618670423,-2.1122763300640806,71627.775823151955
13313.306613226452,1.9007350210955778,-2.1672006023280521,71643.389937486107
13353.346693386773,1.960981427727136,-2.2574936370591545,71596.385197087788
13393.386773547094,1.9567820873051864,-2.232848910199833,71639.743226969178
13433.426853707415,2.007671802803964,-2.3061324502353631,71635.606140667762
13473.466933867736,2.0173072535326786,-2.3056341912891249,71662.445229599572
13513.507014028057,2.0526368933105648,-2.3507593506112747,71685.811981706196
13553.547094188376,2.0706885184686779,-2.3641378426844351,71553.956120040151
13593.587174348697,2.0742171185166849,-2.3520613520652458,71597.83914010039
13633.627254509018,2.154119779792286,-2.4761709367721187,71660.843854701816
13673.667334669339,2.1344007789642405,-2.4219473638081412,71681.922608280627
13713.70741482966,2.2094976136010294,-2.535852842058965,71493.021990242036
13753.747494989981,2.193553276326639,-2.4880562348687065,71549.0731941126
13793.7875751503,2.2343904229770244,-2.5410221788812919,71538.506569904202
13833.827655310621,2.2484912166872593,-2.5459748752987443,71522.265985613587
13873.867735470942,2.3170512339178204,-2.6480255922845486,71550.551489760808
13913.907815631263,2.395784510390937,-2.7679362499629696,71570.576137166063
13953.947895791584,2.3696615849786222,-2.7006651665588923,71649.075128972516
13993.987975951904,2.3715107181800357,-2.6825208759342973,71620.300976085025
14034.028056112224,2.4235832156157273,-2.7535101476815966,71538.280071476038
14074.068136272545,2.5209219347709992,-2.9058393378672966,71631.085040579026
14114.108216432865,2.5058177404882924,-2.8563603422376302,71571.895273282425
14154.148296593186,2.5655991131692959,-2.9403772927093681,71536.246413987086
14194.188376753507,2.5771877116965656,-2.93772636915612,71432.753963603391
14234.228456913828,2.6095116092436363,-2.9719935609352599,71375.745569319712
14274.268537074147,2.6102660822320951,-2.9509112542081457,71579.535763970751
14314.308617234468,2.676728172460733,-3.0448526470010093,71402.009503138237
14354.348697394789,2.7563440113371027,-3.1628090661473696,71409.426512437305
14394.38877755511,2.7235999281334276,-3.080641659558669,71534.703219643241
14434.428857715431,2.7841707570127436,-3.1629899417695038,71351.346671863081
14474.468937875752,2.8133882882680878,-3.1904363772904065,71431.038749233645
14514.509018036073,2.8522479646426611,-3.2352793302359517,71612.383948664865
14554.549098196392,2.8208548195539773,-3.1528391098262434,71499.458576952864
14594.589178356713,2.9402215803937346,-3.3384578779349567,71283.573842990649
14634.629258517034,2.9778984434633671,-3.3795670559876996,71359.227069933491
14674.669338677355,2.9559237817698945,-3.3133805024705127,71329.220074264114
14714.709418837676,3.044144020462825,-3.4440490143394986,71440.718359679202
14754.749498997997,3.0543616902115414,-3.4343560160688869,71388.184916741855
14794.789579158316,3.1203720986573251,-3.5233393441270806,71259.137439445985
14834.829659318637,3.1890516634272634,-3.6181201314092255,71382.391092429927
14874.869739478958,3.2387131198993373,-3.6776559075728965,71343.295847354064
14914.909819639279,3.2951105844509687,-3.748877139981694,71318.045682355121
14954.9498997996,3.2843201130752226,-3.7000886636063481,71319.869035625816
14994.989979959921,3.3536943314758529,-3.7922608619485643,71072.889546905237
15035.03006012024,3.4653058139797785,-3.9624722312237615,71335.402025945194
15075.070140280561,3.4721445676863323,-3.9428082374392512,71178.508304445932
15115.110220440882,3.4474630773322059,-3.8687610197104769,71364.134687086946
15155.150300601203,3.5185440096428855,-3.9633059299686755,71281.58877107568
15195.190380761524,3.6139330755439141,-4.1001596542115077,71125.309267334625
15235.230460921844,3.6512154924300879,-4.1352421766261083,71297.040631983284
15275.270541082164,3.7025128527163615,-4.1933512637615902,71248.889302587893
15315.310621242485,3.7338972245477451,-4.2147795490417286,71091.629079358405
15355.350701402805,3.7765044550512581,-4.2570695478694933,71130.030373457601
15395.390781563126,3.8307170955675276,-4.3187911884634751,71056.084548602797
15435.430861723447,3.7953963906003394,-4.2209161550908796,71015.684026510731
15475.470941883768,3.9045950855285221,-4.3804780741472618,71081.798712342294
15515.511022044087,4.0166252297954621,-4.5435653607146529,70996.076341611086
15555.551102204408,3.9441186285547092,-4.3790183675374088,71106.739712371796
15595.591182364729,4.1100214408808498,-4.6365054916624207,70945.156844643789
15635.63126252505,4.1776845780987353,-4.7199047763362003,70971.19807953338
15675.671342685371,4.1439048415219224,-4.6224391052990237,71023.087574527483
15715.711422845692,4.2415486544058227,-4.7582767575834763,71063.116777882606
